nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.101519,1.508849,0.008879,1.619247
15,1,5000,100,4,0.073105,1.507009,0.009756,1.589869
15,2,5000,100,4,2.884233,10.895003,0.008712,13.787948
15,3,5000,100,4,2.490535,10.670554,0.008591,13.169680
15,4,5000,100,4,3.138537,11.391374,0.009177,14.539088
15,5,5000,100,4,2.964153,11.043604,0.009133,14.016890
15,6,5000,100,4,3.483042,11.375137,0.009077,14.867255
15,7,5000,100,4,3.457053,10.337968,0.008529,13.803550
15,8,5000,100,4,3.154770,11.318245,0.009458,14.482473
15,9,5000,100,4,3.455436,10.896555,0.009502,14.361493
15,10,5000,100,4,3.635917,11.711000,0.009202,15.356119
15,11,5000,100,4,3.712045,12.562874,0.009105,16.284024
15,12,5000,100,4,3.675300,11.739027,0.009354,15.423681
15,13,5000,100,4,4.332761,11.282300,0.009273,15.624333
15,14,5000,100,4,2.675064,11.205207,0.009604,13.889874
15,0,5000,100,400,0.106484,3.382140,0.009468,3.498091
15,1,5000,100,400,0.057532,3.397723,0.008800,3.464056
15,2,5000,100,400,1.155632,12.758084,0.008698,13.922414
15,3,5000,100,400,1.372721,13.209283,0.009217,14.591221
15,4,5000,100,400,1.041694,12.995003,0.008966,14.045664
15,5,5000,100,400,1.319468,12.652500,0.009375,13.981343
15,6,5000,100,400,1.212691,12.871574,0.009053,14.093319
15,7,5000,100,400,0.768352,11.689669,0.009112,12.467132
15,8,5000,100,400,1.550067,12.649435,0.008872,14.208374
15,9,5000,100,400,1.632002,12.847513,0.008901,14.488416
15,10,5000,100,400,1.449619,12.468011,0.009059,13.926689
15,11,5000,100,400,1.066224,12.836421,0.009414,13.912059
15,12,5000,100,400,1.047034,12.341016,0.009136,13.397187
15,13,5000,100,400,1.459664,13.101568,0.009367,14.570599
15,14,5000,100,400,1.303238,12.169284,0.008663,13.481185
15,0,5000,100,4000,0.186135,10.271440,0.009010,10.466585
15,1,5000,100,4000,0.173916,10.272921,0.008733,10.455570
15,2,5000,100,4000,1.628920,18.779876,0.009249,20.418046
15,3,5000,100,4000,1.555021,18.597280,0.008863,20.161164
15,4,5000,100,4000,1.746300,18.760376,0.008649,20.515325
15,5,5000,100,4000,1.530861,19.309891,0.008849,20.849602
15,6,5000,100,4000,1.879928,18.390396,0.008738,20.279063
15,7,5000,100,4000,1.534766,18.620038,0.009206,20.164010
15,8,5000,100,4000,1.584439,18.533372,0.009028,20.126839
15,9,5000,100,4000,1.711451,18.616160,0.008909,20.336520
15,10,5000,100,4000,2.393627,19.326323,0.009217,21.729167
15,11,5000,100,4000,1.505645,19.111552,0.008918,20.626115
15,12,5000,100,4000,1.806960,18.023273,0.009042,19.839275
