nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.077845,0.142439,0.008152,0.228436
15,1,5000,100,4,0.077106,0.142117,0.007998,0.227220
15,2,5000,100,4,0.075766,0.152831,0.008983,0.237580
15,3,5000,100,4,0.076793,0.142448,0.008265,0.227506
15,4,5000,100,4,0.076765,0.142656,0.008174,0.227595
15,5,5000,100,4,0.077633,0.143081,0.008258,0.228971
15,6,5000,100,4,0.075982,0.143798,0.008079,0.227859
15,7,5000,100,4,0.075180,0.142536,0.008546,0.226262
15,8,5000,100,4,0.078370,0.141874,0.008005,0.228249
15,9,5000,100,4,0.078377,0.140378,0.008165,0.226920
15,10,5000,100,4,0.088864,0.140954,0.008706,0.238524
15,11,5000,100,4,0.077733,0.143146,0.009022,0.229900
15,12,5000,100,4,0.071806,0.133915,0.008602,0.214323
15,13,5000,100,4,0.073314,0.131180,0.008360,0.212853
15,14,5000,100,4,0.073304,0.135917,0.008386,0.217606
15,0,5000,100,400,0.078242,0.205113,0.008359,0.291714
15,1,5000,100,400,0.084771,0.214219,0.008179,0.307168
15,2,5000,100,400,0.077627,0.210281,0.008115,0.296023
15,3,5000,100,400,0.078904,0.207158,0.008012,0.294074
15,4,5000,100,400,0.086501,0.207669,0.008543,0.302713
15,5,5000,100,400,0.079280,0.205016,0.008439,0.292735
15,6,5000,100,400,0.079942,0.204258,0.008393,0.292593
15,7,5000,100,400,0.077995,0.206296,0.008136,0.292427
15,8,5000,100,400,0.090642,0.199544,0.008290,0.298477
15,9,5000,100,400,0.084270,0.204518,0.008283,0.297071
15,10,5000,100,400,0.084086,0.208694,0.008859,0.301639
15,11,5000,100,400,0.086789,0.204578,0.007889,0.299255
15,12,5000,100,400,0.077168,0.202634,0.008276,0.288078
15,13,5000,100,400,0.076248,0.198831,0.008313,0.283392
15,14,5000,100,400,0.075057,0.208242,0.008436,0.291735
15,0,5000,100,4000,0.090676,0.143406,0.008153,0.242235
15,1,5000,100,4000,0.091454,0.149038,0.008505,0.248998
15,2,5000,100,4000,0.092228,0.143023,0.008293,0.243544
15,3,5000,100,4000,0.095013,0.143545,0.008034,0.246592
15,4,5000,100,4000,0.093695,0.140465,0.007995,0.242156
15,5,5000,100,4000,0.095528,0.141913,0.008557,0.245997
15,6,5000,100,4000,0.091328,0.151059,0.008320,0.250708
15,7,5000,100,4000,0.089796,0.143640,0.008053,0.241489
15,8,5000,100,4000,0.095046,0.145139,0.008488,0.248674
15,9,5000,100,4000,0.091049,0.145750,0.008655,0.245454
15,10,5000,100,4000,0.090616,0.145068,0.007931,0.243615
15,11,5000,100,4000,0.098998,0.149080,0.008634,0.256711
15,12,5000,100,4000,0.081613,0.141486,0.008533,0.231632
15,13,5000,100,4000,0.082226,0.139918,0.008213,0.230357
15,14,5000,100,4000,0.085002,0.139550,0.008643,0.233195
15,0,500,100,40000,0.010684,0.068331,0.001124,0.080139
15,1,500,100,40000,0.011163,0.075012,0.000956,0.087131
15,2,500,100,40000,0.011193,0.076967,0.001148,0.089308
15,3,500,100,40000,0.011436,0.077655,0.000876,0.089967
15,4,500,100,40000,0.011026,0.091472,0.001331,0.103830
15,5,500,100,40000,0.010407,0.085887,0.000736,0.097030
15,6,500,100,40000,0.010828,0.084879,0.000942,0.096649
15,7,500,100,40000,0.010599,0.090531,0.001177,0.102307
15,8,500,100,40000,0.010282,0.079817,0.001025,0.091124
15,9,500,100,40000,0.010214,0.081463,0.001380,0.093058
15,10,500,100,40000,0.010864,0.083740,0.001018,0.095622
15,11,500,100,40000,0.010336,0.085153,0.000922,0.096411
15,12,500,100,40000,0.011379,0.083680,0.001231,0.096289
15,13,500,100,40000,0.011193,0.081998,0.000881,0.094072
15,14,500,100,40000,0.010464,0.088810,0.001349,0.100624
15,0,500,100,400000,0.006843,0.517100,0.001364,0.525307
15,1,500,100,400000,0.007111,0.584960,0.001528,0.593599
15,2,500,100,400000,0.006853,0.533040,0.001189,0.541081
15,3,500,100,400000,0.006935,0.553991,0.001093,0.562018
15,4,500,100,400000,0.006170,0.537342,0.001286,0.544798
15,5,500,100,400000,0.005937,0.514958,0.001494,0.522388
15,6,500,100,400000,0.006262,0.573502,0.000968,0.580732
15,7,500,100,400000,0.005895,0.514981,0.001061,0.521937
15,8,500,100,400000,0.007236,0.596837,0.001225,0.605298
15,9,500,100,400000,0.007082,0.610558,0.001473,0.619112
15,10,500,100,400000,0.006525,0.544505,0.001472,0.552501
15,11,500,100,400000,0.006580,0.526111,0.001024,0.533715
15,12,500,100,400000,0.006727,0.535028,0.001548,0.543303
15,13,500,100,400000,0.007066,0.562728,0.001203,0.570997
15,14,500,100,400000,0.006905,0.549908,0.000968,0.557780
15,0,500,100,4000000,0.012229,6.245883,0.001029,6.259141
15,1,500,100,4000000,0.007631,6.036683,0.001092,6.045406
15,2,500,100,4000000,0.007328,6.098681,0.001003,6.107011
15,3,500,100,4000000,0.009252,5.971170,0.001283,5.981705
15,4,500,100,4000000,0.008011,5.977766,0.001384,5.987160
15,5,500,100,4000000,0.008373,6.035813,0.000707,6.044893
15,6,500,100,4000000,0.008151,5.977456,0.001357,5.986964
15,7,500,100,4000000,0.008379,6.185265,0.001339,6.194983
15,8,500,100,4000000,0.009502,6.438314,0.001401,6.449217
15,9,500,100,4000000,0.008729,6.139107,0.001076,6.148912
15,10,500,100,4000000,0.009022,5.905336,0.001295,5.915653
15,11,500,100,4000000,0.008827,6.024562,0.001370,6.034759
15,12,500,100,4000000,0.007779,6.227913,0.001042,6.236734
15,13,500,100,4000000,0.007651,6.255638,0.001524,6.264814
15,14,500,100,4000000,0.007459,6.107300,0.001251,6.116010
15,0,100,100,40000000,0.010246,15.836693,0.000365,15.847304
15,1,100,100,40000000,0.009837,15.043880,0.000156,15.053873
15,2,100,100,40000000,0.009363,14.361169,0.000450,14.370982
15,3,100,100,40000000,0.010440,15.288920,0.000454,15.299814
15,4,100,100,40000000,0.008687,13.299373,0.000421,13.308481
15,5,100,100,40000000,0.002107,11.953814,0.000419,11.956340
15,6,100,100,40000000,0.001969,12.795975,0.000398,12.798342
15,7,100,100,40000000,0.001701,13.345062,0.000325,13.347089
15,8,100,100,40000000,0.004178,15.208514,0.000436,15.213128
15,9,100,100,40000000,0.004428,15.216653,0.000107,15.221188
15,10,100,100,40000000,0.003763,14.534628,0.000457,14.538848
15,11,100,100,40000000,0.004692,14.385247,0.000148,14.390087
15,12,100,100,40000000,0.003511,15.026165,0.000463,15.030138
15,13,100,100,40000000,0.003187,15.115686,0.000447,15.119319
15,14,100,100,40000000,0.002608,12.875773,0.000424,12.878805
15,0,20,100,400000000,0.029367,27.480613,0.001077,27.511057
15,1,20,100,400000000,0.026784,27.538853,0.000448,27.566084
15,2,20,100,400000000,0.031665,26.973178,0.000241,27.005084
15,3,20,100,400000000,0.031312,28.321368,0.000830,28.353510
15,4,20,100,400000000,0.031668,24.598632,0.000134,24.630434
15,5,20,100,400000000,0.030598,26.691821,0.000316,26.722735
15,6,20,100,400000000,0.031410,23.171877,0.000311,23.203598
15,7,20,100,400000000,0.028418,26.263735,0.000328,26.292481
15,8,20,100,400000000,0.026917,26.008529,0.000257,26.035703
15,9,20,100,400000000,0.028975,21.242294,0.001039,21.272308
15,10,20,100,400000000,0.024437,22.527776,0.000317,22.552531
15,11,20,100,400000000,0.027325,25.851686,0.000245,25.879256
15,12,20,100,400000000,0.028480,26.413520,0.000301,26.442301
15,13,20,100,400000000,0.031176,27.104679,0.000239,27.136094
15,14,20,100,400000000,0.026305,26.316270,0.000274,26.342848
15,0,5000,500,4,0.085242,0.214525,0.028711,0.328478
15,1,5000,500,4,0.084717,0.214885,0.028785,0.328387
15,2,5000,500,4,0.084510,0.213789,0.028869,0.327169
15,3,5000,500,4,0.082905,0.214796,0.028477,0.326178
15,4,5000,500,4,0.084697,0.214415,0.028448,0.327559
15,5,5000,500,4,0.085181,0.212604,0.029121,0.326905
15,6,5000,500,4,0.082519,0.209685,0.033029,0.325233
15,7,5000,500,4,0.081653,0.213772,0.028643,0.324068
15,8,5000,500,4,0.086963,0.211181,0.028610,0.326754
15,9,5000,500,4,0.085184,0.210085,0.033335,0.328604
15,10,5000,500,4,0.084108,0.213812,0.028599,0.326518
15,11,5000,500,4,0.084095,0.216335,0.029340,0.329769
15,12,5000,500,4,0.073208,0.203424,0.029674,0.306306
15,13,5000,500,4,0.073167,0.203946,0.033371,0.310484
15,14,5000,500,4,0.074550,0.206014,0.033647,0.314211
15,0,5000,500,400,0.083969,0.216054,0.032494,0.332517
15,1,5000,500,400,0.085521,0.208706,0.029024,0.323252
15,2,5000,500,400,0.085898,0.207818,0.029191,0.322907
15,3,5000,500,400,0.082903,0.215572,0.029893,0.328368
15,4,5000,500,400,0.091818,0.210724,0.029188,0.331730
15,5,5000,500,400,0.086631,0.210077,0.029501,0.326209
15,6,5000,500,400,0.085747,0.210767,0.029241,0.325755
15,7,5000,500,400,0.085564,0.211978,0.032415,0.329957
15,8,5000,500,400,0.089156,0.213576,0.033686,0.336419
15,9,5000,500,400,0.087414,0.214235,0.029347,0.330996
15,10,5000,500,400,0.086283,0.208405,0.030025,0.324713
15,11,5000,500,400,0.085042,0.214817,0.029354,0.329213
15,12,5000,500,400,0.076756,0.206778,0.029775,0.313309
15,13,5000,500,400,0.076385,0.206189,0.029295,0.311869
15,14,5000,500,400,0.077943,0.213045,0.034064,0.325052
15,0,5000,500,4000,0.096156,0.235647,0.037087,0.368890
15,1,5000,500,4000,0.096347,0.232479,0.036145,0.364971
15,2,5000,500,4000,0.094694,0.238242,0.037491,0.370427
15,3,5000,500,4000,0.095318,0.233304,0.031785,0.360406
15,4,5000,500,4000,0.099753,0.223832,0.031750,0.355335
15,5,5000,500,4000,0.098708,0.229493,0.035720,0.363921
15,6,5000,500,4000,0.096415,0.232623,0.035559,0.364597
