63,0,5000,100,4,2.890445,1.670404,0.024951,4.585801
63,1,5000,100,4,2.914284,1.642148,0.024674,4.581106
63,2,5000,100,4,2.801166,1.693495,0.024767,4.519428
63,3,5000,100,4,2.782043,1.699166,0.025398,4.506606
63,4,5000,100,4,2.962261,1.663697,0.024663,4.650622
63,5,5000,100,4,2.931327,1.655623,0.024704,4.611654
63,6,5000,100,4,2.861795,1.703627,0.025503,4.590925
63,7,5000,100,4,2.860434,1.708238,0.024812,4.593485
63,8,5000,100,4,2.990490,1.656904,0.024704,4.672097
63,9,5000,100,4,2.965316,1.646307,0.024816,4.636439
63,10,5000,100,4,2.917465,1.674572,0.024927,4.616964
63,11,5000,100,4,2.893403,1.694318,0.024587,4.612308
63,12,5000,100,4,2.981144,1.624644,0.024884,4.630672
63,13,5000,100,4,2.986331,1.589884,0.025025,4.601240
63,14,5000,100,4,2.914303,1.663700,0.025107,4.603110
63,15,5000,100,4,2.913146,1.645594,0.024880,4.583619
63,16,5000,100,4,3.030021,1.631827,0.025222,4.687070
63,17,5000,100,4,2.972869,1.668613,0.024713,4.666196
63,18,5000,100,4,2.921531,1.677186,0.024427,4.623144
63,19,5000,100,4,2.905691,1.700444,0.025095,4.631230
63,20,5000,100,4,3.032995,1.614357,0.024992,4.672345
63,21,5000,100,4,3.057653,1.597677,0.025039,4.680369
63,22,5000,100,4,2.951215,1.666905,0.024346,4.642466
63,23,5000,100,4,2.938558,1.668301,0.024609,4.631469
63,24,5000,100,4,2.988045,1.653069,0.025290,4.666405
63,25,5000,100,4,2.976819,1.635893,0.024473,4.637185
63,26,5000,100,4,2.909834,1.696784,0.025052,4.631669
63,27,5000,100,4,2.892694,1.694371,0.025518,4.612583
63,28,5000,100,4,3.029634,1.625274,0.025051,4.679959
63,29,5000,100,4,3.021586,1.601553,0.024472,4.647611
63,30,5000,100,4,2.942676,1.655310,0.025222,4.623208
63,31,5000,100,4,2.934181,1.650158,0.024465,4.608805
63,32,5000,100,4,2.601331,1.668285,0.024395,4.294010
63,33,5000,100,4,2.771934,1.603061,0.024659,4.399653
63,34,5000,100,4,2.786644,1.630486,0.024523,4.441653
63,35,5000,100,4,2.788319,1.601983,0.024884,4.415186
63,36,5000,100,4,2.650500,1.607594,0.024756,4.282850
63,37,5000,100,4,2.814063,1.563908,0.024219,4.402190
63,38,5000,100,4,2.817385,1.575322,0.024719,4.417426
63,39,5000,100,4,2.827782,1.559297,0.024525,4.411604
63,40,5000,100,4,2.515725,1.668184,0.024337,4.208245
63,41,5000,100,4,2.654363,1.652648,0.024600,4.331611
63,42,5000,100,4,2.698571,1.657240,0.025066,4.380876
63,43,5000,100,4,2.692895,1.641802,0.024458,4.359154
63,44,5000,100,4,2.523821,1.687132,0.025060,4.236013
63,45,5000,100,4,2.720102,1.619583,0.024572,4.364257
63,46,5000,100,4,2.783004,1.604524,0.024562,4.412090
63,47,5000,100,4,2.766490,1.592152,0.024627,4.383269
63,48,5000,100,4,2.311929,1.593874,0.026531,3.932335
63,49,5000,100,4,2.356705,1.644530,0.024938,4.026173
63,50,5000,100,4,2.437526,1.575484,0.026297,4.039307
63,51,5000,100,4,2.463181,1.564597,0.024415,4.052193
63,52,5000,100,4,2.295851,1.616987,0.024884,3.937722
63,53,5000,100,4,2.332535,1.658902,0.024402,4.015839
63,54,5000,100,4,2.417014,1.603367,0.025232,4.045613
63,55,5000,100,4,2.431040,1.600003,0.024148,4.055191
63,56,5000,100,4,2.244055,1.631623,0.024412,3.900090
63,57,5000,100,4,2.296248,1.661962,0.024198,3.982407
63,58,5000,100,4,2.351927,1.658408,0.024427,4.034762
63,59,5000,100,4,2.346355,1.656787,0.024670,4.027812
63,60,5000,100,4,1.547512,1.701081,0.024284,3.272877
63,61,5000,100,4,1.529598,1.717163,0.024369,3.271130
63,62,5000,100,4,1.619387,1.733757,0.024356,3.377501
63,0,5000,100,400,2.991756,1.606241,0.025051,4.623048
63,1,5000,100,400,2.958784,1.632589,0.025421,4.616795
63,2,5000,100,400,2.882701,1.660621,0.024860,4.568183
63,3,5000,100,400,2.894235,1.638072,0.024620,4.556928
63,4,5000,100,400,2.947777,1.645077,0.025297,4.618151
63,5,5000,100,400,2.934064,1.644382,0.024572,4.603018
63,6,5000,100,400,2.873257,1.670480,0.024948,4.568685
63,7,5000,100,400,2.916572,1.645382,0.025045,4.586999
63,8,5000,100,400,3.040396,1.607723,0.025441,4.673559
63,9,5000,100,400,3.001799,1.624345,0.024630,4.650774
63,10,5000,100,400,2.947168,1.636668,0.024740,4.608576
63,11,5000,100,400,2.961189,1.622588,0.025016,4.608793
63,12,5000,100,400,2.993429,1.634063,0.024590,4.652082
63,13,5000,100,400,2.969478,1.639040,0.025362,4.633881
63,14,5000,100,400,2.916334,1.676268,0.024769,4.617371
63,15,5000,100,400,2.907451,1.674229,0.024817,4.606496
63,16,5000,100,400,3.010080,1.644668,0.025201,4.679948
63,17,5000,100,400,2.996484,1.643584,0.024126,4.664194
63,18,5000,100,400,2.915694,1.706690,0.025535,4.647918
63,19,5000,100,400,2.902509,1.670604,0.025267,4.598380
