nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
31,0,5000,100,4,0.252989,0.141785,0.272609,0.667383
31,1,5000,100,4,0.250859,0.140908,0.272548,0.664316
31,2,5000,100,4,0.239088,0.144765,0.277553,0.661406
31,3,5000,100,4,0.236658,0.148948,0.272183,0.657790
31,4,5000,100,4,0.254676,0.150786,0.272237,0.677699
31,5,5000,100,4,0.250557,0.150538,0.272195,0.673290
31,6,5000,100,4,0.241966,0.149526,0.277413,0.668905
31,7,5000,100,4,0.237112,0.154104,0.272109,0.663325
31,8,5000,100,4,0.250693,0.148668,0.272349,0.671710
31,9,5000,100,4,0.251568,0.147381,0.272844,0.671793
31,10,5000,100,4,0.246779,0.140990,0.278329,0.666097
31,11,5000,100,4,0.235605,0.153323,0.272075,0.661004
31,12,5000,100,4,0.246493,0.151039,0.271808,0.669340
31,13,5000,100,4,0.255807,0.143411,0.273388,0.672606
31,14,5000,100,4,0.245244,0.142246,0.278097,0.665586
31,15,5000,100,4,0.244391,0.145668,0.272638,0.662697
31,16,5000,100,4,0.242533,0.151454,0.271656,0.665643
31,17,5000,100,4,0.250392,0.142204,0.273477,0.666072
31,18,5000,100,4,0.234236,0.145228,0.277592,0.657056
31,19,5000,100,4,0.234879,0.147502,0.272317,0.654697
31,20,5000,100,4,0.251634,0.146319,0.271950,0.669904
31,21,5000,100,4,0.258181,0.147604,0.271787,0.677572
31,22,5000,100,4,0.245330,0.143823,0.277446,0.666599
31,23,5000,100,4,0.243000,0.148541,0.271991,0.663533
31,24,5000,100,4,0.246391,0.150351,0.271996,0.668737
31,25,5000,100,4,0.250608,0.148697,0.271911,0.671216
31,26,5000,100,4,0.250281,0.137088,0.278321,0.665691
31,27,5000,100,4,0.239627,0.148241,0.272130,0.659998
31,28,5000,100,4,0.201252,0.151840,0.271922,0.625013
31,29,5000,100,4,0.205907,0.152722,0.271462,0.630091
31,30,5000,100,4,0.230428,0.142696,0.276129,0.649253
31,0,5000,100,400,0.260000,0.135601,0.272815,0.668416
31,1,5000,100,400,0.260657,0.138769,0.273429,0.672856
31,2,5000,100,400,0.240571,0.143602,0.277752,0.661925
31,3,5000,100,400,0.244178,0.144205,0.272603,0.660986
31,4,5000,100,400,0.255667,0.143308,0.272386,0.671361
31,5,5000,100,400,0.259683,0.138673,0.272604,0.670960
31,6,5000,100,400,0.249509,0.138843,0.277604,0.665956
31,7,5000,100,400,0.245013,0.144350,0.272061,0.661423
31,8,5000,100,400,0.256181,0.143875,0.272489,0.672545
31,9,5000,100,400,0.262520,0.139433,0.272523,0.674476
31,10,5000,100,400,0.257053,0.136829,0.277897,0.671780
31,11,5000,100,400,0.250408,0.143030,0.272842,0.666280
31,12,5000,100,400,0.243136,0.147834,0.271825,0.662796
31,13,5000,100,400,0.247213,0.141681,0.272945,0.661839
31,14,5000,100,400,0.240875,0.137559,0.277563,0.655997
31,15,5000,100,400,0.241935,0.142620,0.272641,0.657195
31,16,5000,100,400,0.244400,0.147074,0.272384,0.663857
31,17,5000,100,400,0.252435,0.140778,0.272652,0.665864
31,18,5000,100,400,0.245608,0.141777,0.277314,0.664700
31,19,5000,100,400,0.239575,0.145617,0.272938,0.658130
31,20,5000,100,400,0.259045,0.148374,0.272430,0.679848
31,21,5000,100,400,0.254239,0.144745,0.271861,0.670844
31,22,5000,100,400,0.253241,0.138334,0.277596,0.669171
31,23,5000,100,400,0.238556,0.148414,0.272506,0.659476
31,24,5000,100,400,0.243924,0.148080,0.272250,0.664254
31,25,5000,100,400,0.255240,0.144842,0.271916,0.671998
31,26,5000,100,400,0.249510,0.136445,0.278152,0.664106
31,27,5000,100,400,0.241054,0.157017,0.272828,0.670899
31,28,5000,100,400,0.211316,0.144017,0.271946,0.627280
31,29,5000,100,400,0.216226,0.144777,0.272176,0.633179
31,30,5000,100,400,0.239873,0.136803,0.276011,0.652687
31,0,5000,100,4000,0.275853,0.165196,0.272436,0.713485
31,1,5000,100,4000,0.271706,0.168814,0.272363,0.712882
31,2,5000,100,4000,0.255912,0.168937,0.278436,0.703284
31,3,5000,100,4000,0.251170,0.175234,0.272263,0.698668
31,4,5000,100,4000,0.270888,0.171576,0.272460,0.714923
31,5,5000,100,4000,0.275992,0.167505,0.272288,0.715786
31,6,5000,100,4000,0.264513,0.168462,0.277317,0.710292
31,7,5000,100,4000,0.260687,0.175509,0.272350,0.708546
31,8,5000,100,4000,0.278322,0.171424,0.272296,0.722042
31,9,5000,100,4000,0.270250,0.168246,0.272402,0.710899
31,10,5000,100,4000,0.265963,0.162310,0.278200,0.706473
31,11,5000,100,4000,0.259003,0.172754,0.271851,0.703608
31,12,5000,100,4000,0.278762,0.169149,0.272127,0.720038
31,13,5000,100,4000,0.271214,0.166825,0.272808,0.710847
31,14,5000,100,4000,0.271326,0.165064,0.277875,0.714265
31,15,5000,100,4000,0.272102,0.167325,0.273105,0.712532
31,16,5000,100,4000,0.271761,0.171607,0.272070,0.715438
31,17,5000,100,4000,0.275990,0.166494,0.272435,0.714919
31,18,5000,100,4000,0.266906,0.166912,0.277376,0.711194
31,19,5000,100,4000,0.263552,0.172398,0.272433,0.708384
31,20,5000,100,4000,0.269783,0.170899,0.272379,0.713061
31,21,5000,100,4000,0.268053,0.173572,0.271931,0.713556
31,22,5000,100,4000,0.270729,0.161615,0.277675,0.710019
31,23,5000,100,4000,0.260050,0.176331,0.272231,0.708612
31,24,5000,100,4000,0.262410,0.173920,0.272009,0.708339
31,25,5000,100,4000,0.262573,0.176770,0.271720,0.711063
