63,0,5000,100,4,0.005375,0.421989,0.017238,0.444602
63,1,5000,100,4,0.005325,0.416884,0.016752,0.438961
63,2,5000,100,4,0.005497,0.418909,0.019799,0.444206
63,3,5000,100,4,0.005566,0.420146,0.017203,0.442915
63,4,5000,100,4,0.005300,0.417560,0.020317,0.443177
63,5,5000,100,4,0.005533,0.421901,0.017055,0.444489
63,6,5000,100,4,0.005511,0.418422,0.016491,0.440424
63,7,5000,100,4,0.005449,0.422219,0.017469,0.445137
63,8,5000,100,4,0.005538,0.414882,0.016354,0.436775
63,9,5000,100,4,0.005490,0.419576,0.016548,0.441614
63,10,5000,100,4,0.005523,0.416869,0.016684,0.439076
63,11,5000,100,4,0.005326,0.418094,0.017843,0.441263
63,12,5000,100,4,0.005521,0.417136,0.016926,0.439583
63,13,5000,100,4,0.005545,0.413350,0.016817,0.435712
63,14,5000,100,4,0.005529,0.420523,0.019279,0.445330
63,15,5000,100,4,0.005330,0.425016,0.016517,0.446863
63,16,5000,100,4,0.005353,0.420843,0.016196,0.442393
63,17,5000,100,4,0.005516,0.412610,0.016367,0.434493
63,18,5000,100,4,0.005555,0.414327,0.017470,0.437352
63,19,5000,100,4,0.005442,0.421953,0.016386,0.443781
63,20,5000,100,4,0.005251,0.419705,0.016619,0.441576
63,21,5000,100,4,0.005346,0.417678,0.016252,0.439277
63,22,5000,100,4,0.005582,0.414612,0.016173,0.436367
63,23,5000,100,4,0.005529,0.421441,0.015918,0.442888
63,24,5000,100,4,0.005527,0.419428,0.017517,0.442471
63,25,5000,100,4,0.005548,0.419398,0.015557,0.440503
63,26,5000,100,4,0.005460,0.417603,0.016705,0.439767
63,27,5000,100,4,0.005498,0.417732,0.015796,0.439026
63,28,5000,100,4,0.005592,0.418285,0.016194,0.440070
63,29,5000,100,4,0.005358,0.419891,0.016517,0.441766
63,30,5000,100,4,0.005522,0.420785,0.016316,0.442623
63,31,5000,100,4,0.005202,0.418088,0.018009,0.441299
63,32,5000,100,4,0.005396,0.416008,0.016633,0.438038
63,33,5000,100,4,0.005414,0.420775,0.016718,0.442907
63,34,5000,100,4,0.005446,0.421245,0.016933,0.443624
63,35,5000,100,4,0.005390,0.417418,0.015859,0.438667
63,36,5000,100,4,0.005345,0.419211,0.015502,0.440059
63,37,5000,100,4,0.005490,0.420424,0.016650,0.442564
63,38,5000,100,4,0.005394,0.418564,0.016142,0.440101
63,39,5000,100,4,0.005161,0.419095,0.016561,0.440817
63,40,5000,100,4,0.005351,0.421457,0.016157,0.442965
63,41,5000,100,4,0.005466,0.420220,0.016860,0.442545
63,42,5000,100,4,0.005358,0.422795,0.018122,0.446275
63,43,5000,100,4,0.005420,0.422181,0.015746,0.443347
63,44,5000,100,4,0.005363,0.412562,0.016026,0.433951
63,45,5000,100,4,0.005512,0.417866,0.016132,0.439510
63,46,5000,100,4,0.005469,0.419579,0.015898,0.440946
63,47,5000,100,4,0.005192,0.419230,0.016441,0.440863
63,48,5000,100,4,0.005147,0.415665,0.016121,0.436933
63,49,5000,100,4,0.005257,0.415669,0.016580,0.437506
63,50,5000,100,4,0.005140,0.420802,0.018652,0.444594
63,51,5000,100,4,0.005138,0.419939,0.015901,0.440978
63,52,5000,100,4,0.005094,0.420225,0.017797,0.443115
63,53,5000,100,4,0.005139,0.419607,0.016384,0.441130
63,54,5000,100,4,0.005099,0.416205,0.016581,0.437885
63,55,5000,100,4,0.005079,0.415605,0.016786,0.437471
63,56,5000,100,4,0.005163,0.417431,0.015718,0.438313
63,57,5000,100,4,0.005144,0.418847,0.016512,0.440504
63,58,5000,100,4,0.005147,0.420466,0.016262,0.441875
63,59,5000,100,4,0.004661,0.414564,0.018556,0.437781
63,60,5000,100,4,0.004677,0.420315,0.018184,0.443176
63,61,5000,100,4,0.004638,0.423351,0.016158,0.444147
63,62,5000,100,4,0.005559,0.418736,0.016528,0.440823
63,0,5000,100,400,0.004788,0.525006,0.017828,0.547622
63,1,5000,100,400,0.004993,0.521088,0.019212,0.545293
63,2,5000,100,400,0.005121,0.520996,0.021406,0.547523
63,3,5000,100,400,0.004860,0.521712,0.017097,0.543669
63,4,5000,100,400,0.004936,0.519046,0.018676,0.542658
63,5,5000,100,400,0.005035,0.521675,0.016313,0.543022
63,6,5000,100,400,0.005058,0.518105,0.017451,0.540615
63,7,5000,100,400,0.004880,0.513799,0.016396,0.535075
63,8,5000,100,400,0.005154,0.523375,0.017443,0.545972
63,9,5000,100,400,0.005161,0.523399,0.016741,0.545301
63,10,5000,100,400,0.005138,0.523275,0.021475,0.549888
63,11,5000,100,400,0.004963,0.515138,0.019439,0.539539
63,12,5000,100,400,0.004938,0.519025,0.021340,0.545304
63,13,5000,100,400,0.005106,0.520611,0.018997,0.544713
63,14,5000,100,400,0.005217,0.521997,0.017950,0.545164
63,15,5000,100,400,0.004822,0.527507,0.018686,0.551015
63,16,5000,100,400,0.004902,0.521233,0.019066,0.545201
63,17,5000,100,400,0.005086,0.520390,0.019391,0.544867
63,18,5000,100,400,0.004971,0.521376,0.016769,0.543116
63,19,5000,100,400,0.005100,0.518791,0.017204,0.541094
63,20,5000,100,400,0.004904,0.519007,0.016786,0.540697
63,21,5000,100,400,0.004909,0.517231,0.016562,0.538702
63,22,5000,100,400,0.005105,0.522069,0.016855,0.544029
63,23,5000,100,400,0.005108,0.518029,0.016564,0.539701
63,24,5000,100,400,0.005134,0.519668,0.016989,0.541790
63,25,5000,100,400,0.005138,0.520524,0.015972,0.541634
63,26,5000,100,400,0.005165,0.517957,0.016516,0.539638
63,27,5000,100,400,0.005062,0.523021,0.018166,0.546249
63,28,5000,100,400,0.005089,0.524093,0.018541,0.547722
63,29,5000,100,400,0.004915,0.518855,0.017422,0.541192
63,30,5000,100,400,0.005084,0.526213,0.019132,0.550430
63,31,5000,100,400,0.005017,0.520795,0.017470,0.543283
63,32,5000,100,400,0.005055,0.521473,0.016242,0.542771
63,33,5000,100,400,0.005111,0.521480,0.018772,0.545363
63,34,5000,100,400,0.005019,0.523618,0.016451,0.545088
63,35,5000,100,400,0.005024,0.520502,0.018522,0.544048
63,36,5000,100,400,0.005008,0.518196,0.016411,0.539615
63,37,5000,100,400,0.005030,0.522982,0.016892,0.544904
63,38,5000,100,400,0.005038,0.521330,0.017426,0.543794
63,39,5000,100,400,0.004822,0.518223,0.016854,0.539898
63,40,5000,100,400,0.005098,0.516452,0.016424,0.537973
63,41,5000,100,400,0.005080,0.512503,0.017452,0.535035
63,42,5000,100,400,0.005083,0.520704,0.017394,0.543182
63,43,5000,100,400,0.005014,0.516270,0.016528,0.537812
63,44,5000,100,400,0.005061,0.517494,0.016588,0.539143
63,45,5000,100,400,0.005031,0.520037,0.016946,0.542014
63,46,5000,100,400,0.005048,0.517107,0.017404,0.539559
63,47,5000,100,400,0.004893,0.519273,0.016995,0.541160
63,48,5000,100,400,0.004843,0.517964,0.017175,0.539982
63,49,5000,100,400,0.004983,0.518384,0.016893,0.540259
63,50,5000,100,400,0.004959,0.516718,0.017054,0.538731
63,51,5000,100,400,0.004849,0.521604,0.017412,0.543865
63,52,5000,100,400,0.004879,0.513830,0.016345,0.535054
63,53,5000,100,400,0.004936,0.521934,0.017443,0.544313
63,54,5000,100,400,0.004933,0.516839,0.016486,0.538258
63,55,5000,100,400,0.004917,0.518496,0.017390,0.540803
63,56,5000,100,400,0.004867,0.517031,0.016657,0.538554
63,57,5000,100,400,0.005017,0.516343,0.016628,0.537988
63,58,5000,100,400,0.004914,0.518912,0.017381,0.541206
63,59,5000,100,400,0.004485,0.511698,0.016129,0.532312
63,60,5000,100,400,0.004487,0.514114,0.017092,0.535693
63,61,5000,100,400,0.004516,0.514551,0.017082,0.536149
63,62,5000,100,400,0.004894,0.525451,0.017497,0.547842
63,0,5000,100,4000,0.004980,0.659608,0.018007,0.682595
63,1,5000,100,4000,0.005259,0.659476,0.019882,0.684617
63,2,5000,100,4000,0.005252,0.656731,0.017425,0.679408
63,3,5000,100,4000,0.005061,0.664945,0.018287,0.688293
63,4,5000,100,4000,0.005102,0.661892,0.019255,0.686249
63,5,5000,100,4000,0.005315,0.657722,0.019538,0.682576
63,6,5000,100,4000,0.005163,0.660566,0.017809,0.683538
63,7,5000,100,4000,0.005001,0.656923,0.017517,0.679441
63,8,5000,100,4000,0.005209,0.658726,0.020476,0.684411
63,9,5000,100,4000,0.005186,0.665045,0.017927,0.688158
63,10,5000,100,4000,0.005249,0.657102,0.018147,0.680498
63,11,5000,100,4000,0.005014,0.661543,0.019493,0.686050
63,12,5000,100,4000,0.005199,0.656725,0.017751,0.679675
63,13,5000,100,4000,0.005226,0.655587,0.019392,0.680205
63,14,5000,100,4000,0.005338,0.655209,0.018349,0.678895
63,15,5000,100,4000,0.005096,0.658576,0.019277,0.682949
63,16,5000,100,4000,0.005062,0.658831,0.016423,0.680316
63,17,5000,100,4000,0.005280,0.668394,0.020115,0.693790
63,18,5000,100,4000,0.004970,0.661117,0.020318,0.686405
63,19,5000,100,4000,0.005177,0.661762,0.017129,0.684068
63,20,5000,100,4000,0.005136,0.652475,0.016552,0.674163
63,21,5000,100,4000,0.005047,0.663748,0.016813,0.685608
63,22,5000,100,4000,0.005274,0.663533,0.017330,0.686136
63,23,5000,100,4000,0.005230,0.657763,0.017435,0.680428
63,24,5000,100,4000,0.005256,0.662096,0.017553,0.684906
63,25,5000,100,4000,0.005233,0.658622,0.020195,0.684050
63,26,5000,100,4000,0.005302,0.659727,0.020047,0.685076
63,27,5000,100,4000,0.005361,0.669424,0.020191,0.694975
63,28,5000,100,4000,0.005277,0.662099,0.018202,0.685577
63,29,5000,100,4000,0.005127,0.658833,0.019248,0.683208
63,30,5000,100,4000,0.005305,0.662687,0.017544,0.685536
63,31,5000,100,4000,0.005149,0.664942,0.019132,0.689223
63,32,5000,100,4000,0.005229,0.655424,0.019365,0.680017
63,33,5000,100,4000,0.005047,0.653031,0.019553,0.677630
63,34,5000,100,4000,0.005255,0.660044,0.016953,0.682252
63,35,5000,100,4000,0.005180,0.658311,0.017218,0.680709
63,36,5000,100,4000,0.005221,0.654902,0.018737,0.678860
63,37,5000,100,4000,0.005201,0.662547,0.016441,0.684189
63,38,5000,100,4000,0.005232,0.661166,0.017762,0.684161
63,39,5000,100,4000,0.005079,0.663082,0.016322,0.684483
63,40,5000,100,4000,0.005232,0.658519,0.017357,0.681108
63,41,5000,100,4000,0.005223,0.656410,0.016481,0.678114
63,42,5000,100,4000,0.005173,0.664261,0.016451,0.685885
63,43,5000,100,4000,0.005240,0.664331,0.016614,0.686186
63,44,5000,100,4000,0.005223,0.657721,0.016721,0.679665
63,45,5000,100,4000,0.005266,0.666587,0.018975,0.690827
63,46,5000,100,4000,0.005195,0.656640,0.019373,0.681207
63,47,5000,100,4000,0.005146,0.656795,0.016474,0.678415
63,48,5000,100,4000,0.005133,0.662839,0.016135,0.684107
63,49,5000,100,4000,0.005149,0.657895,0.016861,0.679906
63,50,5000,100,4000,0.005201,0.651509,0.017401,0.674111
63,51,5000,100,4000,0.005058,0.666650,0.018939,0.690647
63,52,5000,100,4000,0.005187,0.660691,0.017378,0.683256
63,53,5000,100,4000,0.005155,0.659592,0.019271,0.684018
63,54,5000,100,4000,0.005190,0.655696,0.017671,0.678557
