nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.033656,0.015876,0.272813,0.322345
15,1,5000,100,4,0.033108,0.015976,0.271713,0.320797
15,2,5000,100,4,0.032596,0.016861,0.272179,0.321636
15,3,5000,100,4,0.032830,0.016447,0.272124,0.321401
15,4,5000,100,4,0.033479,0.016468,0.271679,0.321626
15,5,5000,100,4,0.033616,0.015855,0.272027,0.321498
15,6,5000,100,4,0.033318,0.016414,0.271638,0.321369
15,7,5000,100,4,0.033812,0.016596,0.271932,0.322340
15,8,5000,100,4,0.033469,0.016945,0.271555,0.321969
15,9,5000,100,4,0.033343,0.017042,0.271336,0.321721
15,10,5000,100,4,0.033294,0.016937,0.271512,0.321743
15,11,5000,100,4,0.033289,0.017246,0.272012,0.322547
15,12,5000,100,4,0.032949,0.016565,0.272176,0.321689
15,13,5000,100,4,0.033279,0.015989,0.272509,0.321777
15,14,5000,100,4,0.033040,0.015879,0.272287,0.321206
15,0,5000,100,400,0.035377,0.031937,0.272427,0.339741
15,1,5000,100,400,0.035055,0.032036,0.272120,0.339212
15,2,5000,100,400,0.035120,0.034197,0.272635,0.341952
15,3,5000,100,400,0.034799,0.032251,0.272422,0.339471
15,4,5000,100,400,0.035108,0.031318,0.271887,0.338313
15,5,5000,100,400,0.035684,0.032288,0.272041,0.340013
15,6,5000,100,400,0.035085,0.031722,0.272210,0.339016
15,7,5000,100,400,0.034747,0.032093,0.272232,0.339071
15,8,5000,100,400,0.035134,0.033003,0.272836,0.340974
15,9,5000,100,400,0.034701,0.032769,0.271991,0.339461
15,10,5000,100,400,0.034779,0.031958,0.272492,0.339229
15,11,5000,100,400,0.035678,0.032645,0.273284,0.341607
15,12,5000,100,400,0.036297,0.031651,0.272486,0.340434
15,13,5000,100,400,0.036305,0.031753,0.272448,0.340506
15,14,5000,100,400,0.035718,0.031835,0.272389,0.339942
15,0,5000,100,4000,0.040315,0.082678,0.271504,0.394497
15,1,5000,100,4000,0.040834,0.081576,0.272239,0.394649
15,2,5000,100,4000,0.040561,0.086443,0.272148,0.399152
15,3,5000,100,4000,0.037847,0.083788,0.271961,0.393596
15,4,5000,100,4000,0.039737,0.084837,0.271850,0.396424
15,5,5000,100,4000,0.040260,0.085343,0.272241,0.397845
15,6,5000,100,4000,0.039343,0.085265,0.271996,0.396603
15,7,5000,100,4000,0.038697,0.084009,0.272118,0.394824
15,8,5000,100,4000,0.037897,0.082875,0.271476,0.392248
15,9,5000,100,4000,0.037673,0.082966,0.271652,0.392290
15,10,5000,100,4000,0.037304,0.084133,0.272073,0.393510
15,11,5000,100,4000,0.039030,0.089900,0.272075,0.401005
15,12,5000,100,4000,0.040129,0.084365,0.272100,0.396594
15,13,5000,100,4000,0.040410,0.082949,0.272387,0.395746
15,14,5000,100,4000,0.038067,0.084097,0.272223,0.394387
15,0,500,100,40000,0.022845,0.036569,0.027018,0.086432
15,1,500,100,40000,0.023648,0.036045,0.027368,0.087061
15,2,500,100,40000,0.023516,0.035980,0.027214,0.086709
15,3,500,100,40000,0.023635,0.035216,0.027388,0.086240
15,4,500,100,40000,0.021734,0.034476,0.027300,0.083510
15,5,500,100,40000,0.021459,0.035456,0.027220,0.084135
15,6,500,100,40000,0.022147,0.037982,0.027295,0.087424
15,7,500,100,40000,0.023650,0.035172,0.027253,0.086076
15,8,500,100,40000,0.022642,0.034306,0.027345,0.084294
15,9,500,100,40000,0.021967,0.033954,0.027181,0.083102
15,10,500,100,40000,0.022070,0.035229,0.027328,0.084626
15,11,500,100,40000,0.023794,0.035145,0.027225,0.086163
15,12,500,100,40000,0.027181,0.033647,0.027230,0.088058
15,13,500,100,40000,0.026074,0.034726,0.027291,0.088092
15,14,500,100,40000,0.026446,0.034359,0.027402,0.088207
15,0,500,100,400000,0.012038,0.576554,0.027266,0.615859
15,1,500,100,400000,0.006445,0.539558,0.027250,0.573253
15,2,500,100,400000,0.006546,0.567558,0.027283,0.601386
15,3,500,100,400000,0.006082,0.506500,0.027242,0.539824
15,4,500,100,400000,0.007678,0.561463,0.027143,0.596284
15,5,500,100,400000,0.006514,0.600161,0.027141,0.633816
15,6,500,100,400000,0.007362,0.588167,0.027173,0.622702
15,7,500,100,400000,0.006127,0.553324,0.027109,0.586561
15,8,500,100,400000,0.006616,0.576682,0.027119,0.610417
15,9,500,100,400000,0.007098,0.560881,0.027124,0.595103
15,10,500,100,400000,0.007181,0.574561,0.027115,0.608856
15,11,500,100,400000,0.006730,0.610749,0.027226,0.644704
15,12,500,100,400000,0.005986,0.563618,0.027260,0.596863
15,13,500,100,400000,0.005920,0.561760,0.027233,0.594913
15,14,500,100,400000,0.005750,0.538926,0.027294,0.571970
15,0,500,100,4000000,0.006785,7.587981,0.028700,7.623466
15,1,500,100,4000000,0.006427,6.955313,0.034452,6.996192
15,2,500,100,4000000,0.006972,7.384817,0.032318,7.424107
15,3,500,100,4000000,0.006328,7.124089,0.030860,7.161277
15,4,500,100,4000000,0.007168,6.648321,0.033508,6.688997
15,5,500,100,4000000,0.007188,6.522191,0.035201,6.564581
15,6,500,100,4000000,0.007625,6.817996,0.035161,6.860781
15,7,500,100,4000000,0.007662,6.739510,0.034407,6.781578
15,8,500,100,4000000,0.008560,7.327553,0.028786,7.364899
15,9,500,100,4000000,0.007391,6.909671,0.034687,6.951748
15,10,500,100,4000000,0.008353,6.961962,0.036584,7.006898
15,11,500,100,4000000,0.007193,6.965387,0.029507,7.002087
15,12,500,100,4000000,0.006914,7.264909,0.029367,7.301190
15,13,500,100,4000000,0.006285,7.386629,0.028846,7.421759
15,14,500,100,4000000,0.006906,7.125023,0.028567,7.160497
15,0,100,100,40000000,0.008920,14.743221,0.009506,14.761647
15,1,100,100,40000000,0.007609,12.923843,0.010047,12.941499
15,2,100,100,40000000,0.008163,14.367291,0.009880,14.385333
15,3,100,100,40000000,0.008456,13.730373,0.009994,13.748822
15,4,100,100,40000000,0.013289,13.972416,0.009268,13.994974
15,5,100,100,40000000,0.017796,14.188947,0.009372,14.216114
15,6,100,100,40000000,0.018141,14.323719,0.009978,14.351838
15,7,100,100,40000000,0.013584,14.106888,0.010004,14.130476
15,8,100,100,40000000,0.006604,14.141823,0.010249,14.158677
15,9,100,100,40000000,0.007411,15.247347,0.010922,15.265679
15,10,100,100,40000000,0.007034,15.702954,0.009925,15.719913
15,11,100,100,40000000,0.006126,13.272973,0.011041,13.290139
15,12,100,100,40000000,0.002222,15.295270,0.009905,15.307396
15,13,100,100,40000000,0.001886,15.637127,0.010618,15.649631
15,14,100,100,40000000,0.001585,15.635452,0.009813,15.646850
15,0,20,100,400000000,0.023545,24.531092,0.004380,24.559017
15,1,20,100,400000000,0.021808,25.570765,0.003497,25.596071
15,2,20,100,400000000,0.030335,26.677705,0.002882,26.710921
15,3,20,100,400000000,0.020601,26.188445,0.003548,26.212594
15,4,20,100,400000000,0.038626,25.733988,0.002888,25.775502
15,5,20,100,400000000,0.024088,22.524691,0.003541,22.552320
15,6,20,100,400000000,0.030120,23.903872,0.003522,23.937515
15,7,20,100,400000000,0.038849,25.818182,0.002911,25.859942
15,8,20,100,400000000,0.024131,25.419433,0.003492,25.447056
15,9,20,100,400000000,0.023924,28.750667,0.003469,28.778060
15,10,20,100,400000000,0.021667,26.717179,0.003501,26.742346
15,11,20,100,400000000,0.018285,27.726306,0.004291,27.748882
15,12,20,100,400000000,0.038746,26.901665,0.002824,26.943235
15,13,20,100,400000000,0.035780,28.053533,0.002853,28.092165
15,14,20,100,400000000,0.036055,28.312584,0.002860,28.351500
15,0,5000,500,4,0.027905,0.022629,0.273382,0.323916
15,1,5000,500,4,0.027672,0.021858,0.274043,0.323573
15,2,5000,500,4,0.027910,0.021808,0.274508,0.324225
15,3,5000,500,4,0.027686,0.022752,0.274055,0.324494
15,4,5000,500,4,0.028492,0.022518,0.274246,0.325256
15,5,5000,500,4,0.027919,0.022750,0.273849,0.324518
15,6,5000,500,4,0.027705,0.023663,0.274204,0.325572
15,7,5000,500,4,0.028078,0.022269,0.274405,0.324753
15,8,5000,500,4,0.027721,0.024175,0.273901,0.325797
15,9,5000,500,4,0.027665,0.023913,0.273783,0.325361
15,10,5000,500,4,0.027766,0.023493,0.273942,0.325201
15,11,5000,500,4,0.028063,0.022294,0.274097,0.324454
15,12,5000,500,4,0.028283,0.022705,0.274284,0.325271
15,13,5000,500,4,0.029024,0.021682,0.274202,0.324908
15,14,5000,500,4,0.028808,0.021230,0.274357,0.324395
15,0,5000,500,400,0.043695,0.008706,0.273352,0.325753
15,1,5000,500,400,0.043772,0.008326,0.274138,0.326235
15,2,5000,500,400,0.043446,0.009025,0.274545,0.327016
15,3,5000,500,400,0.043002,0.009442,0.274102,0.326546
15,4,5000,500,400,0.043876,0.009230,0.274359,0.327465
15,5,5000,500,400,0.043208,0.009027,0.274181,0.326415
15,6,5000,500,400,0.043056,0.009274,0.274512,0.326842
15,7,5000,500,400,0.044296,0.009376,0.274427,0.328099
15,8,5000,500,400,0.045357,0.009103,0.274216,0.328675
15,9,5000,500,400,0.043370,0.009250,0.273380,0.325999
15,10,5000,500,400,0.043754,0.008916,0.274315,0.326985
15,11,5000,500,400,0.043760,0.009492,0.273993,0.327244
15,12,5000,500,400,0.044150,0.010204,0.274818,0.329172
15,13,5000,500,400,0.044815,0.008568,0.273968,0.327351
15,14,5000,500,400,0.044116,0.009884,0.274336,0.328337
15,0,5000,500,4000,0.039548,0.083959,0.274696,0.398204
15,1,5000,500,4000,0.039771,0.081772,0.275113,0.396656
15,2,5000,500,4000,0.038198,0.082789,0.275004,0.395992
15,3,5000,500,4000,0.037075,0.084489,0.274472,0.396035
15,4,5000,500,4000,0.037048,0.083271,0.273795,0.394114
15,5,5000,500,4000,0.037685,0.083475,0.274459,0.395618
15,6,5000,500,4000,0.037705,0.081851,0.274242,0.393797
15,7,5000,500,4000,0.037544,0.085176,0.274099,0.396818
15,8,5000,500,4000,0.040281,0.087682,0.274301,0.402264
15,9,5000,500,4000,0.038865,0.081767,0.274211,0.394843
15,10,5000,500,4000,0.037584,0.082657,0.274505,0.394745
15,11,5000,500,4000,0.038594,0.082374,0.275146,0.396114
15,12,5000,500,4000,0.040834,0.086230,0.274835,0.401899
15,13,5000,500,4000,0.040418,0.084356,0.274914,0.399688
15,14,5000,500,4000,0.039457,0.084419,0.274736,0.398612
15,0,500,500,40000,0.012050,0.038451,0.027207,0.077707
15,1,500,500,40000,0.012476,0.035412,0.027505,0.075393
15,2,500,500,40000,0.012030,0.038532,0.027486,0.078047
15,3,500,500,40000,0.012976,0.040049,0.027458,0.080483
15,4,500,500,40000,0.011598,0.039075,0.027510,0.078182
15,5,500,500,40000,0.011962,0.032648,0.027491,0.072101
15,6,500,500,40000,0.011898,0.034079,0.027411,0.073388
15,7,500,500,40000,0.011659,0.038002,0.027552,0.077213
15,8,500,500,40000,0.011813,0.039517,0.027512,0.078842
15,9,500,500,40000,0.011910,0.038738,0.027520,0.078169
15,10,500,500,40000,0.011743,0.039163,0.027556,0.078462
15,11,500,500,40000,0.012344,0.037544,0.027492,0.077380
15,12,500,500,40000,0.013838,0.042528,0.027587,0.083953
15,13,500,500,40000,0.014077,0.040558,0.027461,0.082096
15,14,500,500,40000,0.013898,0.041352,0.027594,0.082845
15,0,500,500,400000,0.010587,0.599762,0.027488,0.637836
15,1,500,500,400000,0.007414,0.628161,0.027495,0.663070
15,2,500,500,400000,0.007216,0.564849,0.027520,0.599585
15,3,500,500,400000,0.006611,0.557151,0.027452,0.591214
15,4,500,500,400000,0.008042,0.599234,0.027429,0.634705
15,5,500,500,400000,0.008616,0.614589,0.027424,0.650628
15,6,500,500,400000,0.008226,0.639067,0.027399,0.674693
15,7,500,500,400000,0.008680,0.640036,0.027413,0.676129
15,8,500,500,400000,0.006207,0.584717,0.027471,0.618395
15,9,500,500,400000,0.006132,0.554669,0.027237,0.588038
15,10,500,500,400000,0.006109,0.549941,0.027413,0.583463
15,11,500,500,400000,0.006222,0.561822,0.027375,0.595419
15,12,500,500,400000,0.006271,0.615591,0.027402,0.649263
15,13,500,500,400000,0.006274,0.610181,0.027389,0.643844
15,14,500,500,400000,0.006277,0.598766,0.027424,0.632467
15,0,500,500,4000000,0.006876,7.099076,0.044256,7.150207
15,1,500,500,4000000,0.007006,7.288080,0.036313,7.331399
15,2,500,500,4000000,0.006646,6.920954,0.044179,6.971779
15,3,500,500,4000000,0.006172,6.434582,0.059143,6.499897
15,4,500,500,4000000,0.009304,6.807030,0.049698,6.866032
15,5,500,500,4000000,0.008269,7.153759,0.045860,7.207888
15,6,500,500,4000000,0.009531,6.996761,0.050180,7.056472
15,7,500,500,4000000,0.009460,7.365855,0.036326,7.411641
15,8,500,500,4000000,0.005708,6.897580,0.051867,6.955154
15,9,500,500,4000000,0.006115,6.999226,0.042766,7.048107
15,10,500,500,4000000,0.005720,6.547544,0.067259,6.620522
15,11,500,500,4000000,0.006019,6.766435,0.055278,6.827732
15,12,500,500,4000000,0.005890,7.604568,0.036690,7.647148
15,13,500,500,4000000,0.005673,7.557414,0.033790,7.596877
15,14,500,500,4000000,0.005813,7.882998,0.029092,7.917903
15,0,100,500,40000000,0.001949,14.475339,0.010007,14.487294
15,1,100,500,40000000,0.002277,14.498239,0.009934,14.510451
15,2,100,500,40000000,0.002586,13.757926,0.009458,13.769970
15,3,100,500,40000000,0.001432,12.125458,0.009950,12.136840
15,4,100,500,40000000,0.008803,15.146980,0.009974,15.165757
15,5,100,500,40000000,0.011635,14.796092,0.009004,14.816731
15,6,100,500,40000000,0.008369,14.547411,0.009551,14.565331
15,7,100,500,40000000,0.012023,15.428790,0.009426,15.450239
15,8,100,500,40000000,0.009776,13.441856,0.010031,13.461663
15,9,100,500,40000000,0.010595,15.355509,0.008631,15.374735
15,10,100,500,40000000,0.009556,14.804113,0.009516,14.823185
15,11,100,500,40000000,0.010080,13.148730,0.009382,13.168192
15,12,100,500,40000000,0.009114,15.017028,0.009888,15.036030
15,13,100,500,40000000,0.011018,15.262735,0.009968,15.283721
15,14,100,500,40000000,0.011262,14.907384,0.009885,14.928531
15,0,20,500,400000000,0.027709,19.226878,0.005339,19.259926
15,1,20,500,400000000,0.034190,19.413312,0.005362,19.452864
15,2,20,500,400000000,0.027399,20.254379,0.003751,20.285528
15,3,20,500,400000000,0.031609,20.564266,0.004596,20.600470
15,4,20,500,400000000,0.040544,24.539577,0.003836,24.583957
15,5,20,500,400000000,0.034748,24.095893,0.004519,24.135160
15,6,20,500,400000000,0.043060,26.217853,0.003741,26.264654
15,7,20,500,400000000,0.035309,25.689640,0.003804,25.728754
15,8,20,500,400000000,0.034058,21.573448,0.004779,21.612285
15,9,20,500,400000000,0.023806,23.635688,0.005479,23.664974
15,10,20,500,400000000,0.026342,21.830825,0.003859,21.861026
15,11,20,500,400000000,0.024480,22.135241,0.004613,22.164334
15,12,20,500,400000000,0.025732,26.719603,0.005364,26.750699
15,13,20,500,400000000,0.024981,26.182024,0.005282,26.212287
15,14,20,500,400000000,0.025882,25.659945,0.005347,25.691174
15,0,5000,1000,4,0.029391,0.022292,0.276411,0.328094
15,1,5000,1000,4,0.029805,0.021527,0.277633,0.328966
15,2,5000,1000,4,0.028947,0.022300,0.276613,0.327860
15,3,5000,1000,4,0.029373,0.022573,0.276343,0.328289
15,4,5000,1000,4,0.029376,0.022467,0.276752,0.328595
15,5,5000,1000,4,0.030012,0.022347,0.276679,0.329039
15,6,5000,1000,4,0.029899,0.022947,0.276660,0.329506
15,7,5000,1000,4,0.029149,0.022537,0.276755,0.328441
15,8,5000,1000,4,0.029804,0.022470,0.276789,0.329062
15,9,5000,1000,4,0.029474,0.022358,0.276157,0.327989
15,10,5000,1000,4,0.029619,0.021295,0.277112,0.328026
15,11,5000,1000,4,0.030124,0.021203,0.277064,0.328392
15,12,5000,1000,4,0.029448,0.020827,0.276877,0.327152
15,13,5000,1000,4,0.029773,0.023027,0.276582,0.329382
15,14,5000,1000,4,0.030122,0.020928,0.277001,0.328052
15,0,5000,1000,400,0.041592,0.009383,0.276395,0.327369
15,1,5000,1000,400,0.042939,0.009004,0.276728,0.328671
15,2,5000,1000,400,0.041753,0.009981,0.276708,0.328442
15,3,5000,1000,400,0.041791,0.009804,0.276384,0.327978
15,4,5000,1000,400,0.042571,0.009349,0.276719,0.328639
15,5,5000,1000,400,0.042653,0.009740,0.276284,0.328677
15,6,5000,1000,400,0.042269,0.010325,0.276611,0.329205
15,7,5000,1000,400,0.042331,0.009683,0.276439,0.328453
15,8,5000,1000,400,0.042168,0.009498,0.276864,0.328530
15,9,5000,1000,400,0.042410,0.008933,0.276078,0.327421
15,10,5000,1000,400,0.042151,0.009766,0.277151,0.329068
15,11,5000,1000,400,0.042393,0.009817,0.276708,0.328918
15,12,5000,1000,400,0.042604,0.009740,0.276904,0.329247
15,13,5000,1000,400,0.042604,0.009750,0.276789,0.329143
15,14,5000,1000,400,0.042384,0.010553,0.276923,0.329860
15,0,5000,1000,4000,0.057567,0.011414,0.276347,0.345328
15,1,5000,1000,4000,0.062217,0.011093,0.277102,0.350412
15,2,5000,1000,4000,0.056622,0.012788,0.276356,0.345765
15,3,5000,1000,4000,0.058097,0.013200,0.277187,0.348484
15,4,5000,1000,4000,0.058752,0.011461,0.276908,0.347121
15,5,5000,1000,4000,0.058870,0.011150,0.277284,0.347304
15,6,5000,1000,4000,0.058834,0.013098,0.277239,0.349171
15,7,5000,1000,4000,0.057582,0.012828,0.276872,0.347282
15,8,5000,1000,4000,0.058561,0.012122,0.276661,0.347344
15,9,5000,1000,4000,0.057317,0.011668,0.276290,0.345276
15,10,5000,1000,4000,0.057180,0.013197,0.277129,0.347506
15,11,5000,1000,4000,0.056066,0.013270,0.276756,0.346092
15,12,5000,1000,4000,0.061080,0.012037,0.277414,0.350531
15,13,5000,1000,4000,0.060766,0.012777,0.277369,0.350912
15,14,5000,1000,4000,0.060794,0.015761,0.277586,0.354142
15,0,500,1000,40000,0.016858,0.045102,0.026830,0.088790
15,1,500,1000,40000,0.018139,0.042779,0.027715,0.088633
15,2,500,1000,40000,0.017989,0.044343,0.027683,0.090015
15,3,500,1000,40000,0.018694,0.043932,0.027698,0.090324
15,4,500,1000,40000,0.018047,0.042203,0.027697,0.087948
15,5,500,1000,40000,0.016625,0.044620,0.027758,0.089003
15,6,500,1000,40000,0.018173,0.045302,0.027802,0.091277
15,7,500,1000,40000,0.018712,0.054396,0.027738,0.100847
15,8,500,1000,40000,0.017777,0.043301,0.027825,0.088903
15,9,500,1000,40000,0.016608,0.043800,0.027725,0.088133
15,10,500,1000,40000,0.018211,0.046672,0.027748,0.092631
15,11,500,1000,40000,0.017699,0.043823,0.027818,0.089339
15,12,500,1000,40000,0.021642,0.045289,0.027806,0.094736
15,13,500,1000,40000,0.021845,0.044251,0.027841,0.093937
15,14,500,1000,40000,0.022639,0.043975,0.027750,0.094365
15,0,500,1000,400000,0.005863,0.545883,0.027543,0.579289
15,1,500,1000,400000,0.009762,0.591509,0.027685,0.628956
15,2,500,1000,400000,0.005942,0.533761,0.027568,0.567271
15,3,500,1000,400000,0.006262,0.527736,0.027595,0.561593
15,4,500,1000,400000,0.006866,0.527391,0.027621,0.561878
15,5,500,1000,400000,0.006488,0.503170,0.027575,0.537234
