nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.003695,0.011483,0.272876,0.288054
15,1,5000,100,4,0.003718,0.011940,0.272921,0.288579
15,2,5000,100,4,0.003650,0.011124,0.274278,0.289052
15,3,5000,100,4,0.003746,0.011443,0.273162,0.288351
15,4,5000,100,4,0.003698,0.011668,0.273383,0.288749
15,5,5000,100,4,0.003693,0.011734,0.273616,0.289044
15,6,5000,100,4,0.003726,0.011965,0.273420,0.289111
15,7,5000,100,4,0.003742,0.011582,0.273152,0.288477
15,8,5000,100,4,0.003687,0.011531,0.273217,0.288434
15,9,5000,100,4,0.003728,0.012201,0.272850,0.288779
15,10,5000,100,4,0.003791,0.011454,0.273055,0.288300
15,11,5000,100,4,0.002246,0.010030,0.272965,0.285241
15,12,5000,100,4,0.002232,0.010260,0.272768,0.285260
15,13,5000,100,4,0.002272,0.010386,0.273151,0.285809
15,14,5000,100,4,0.003743,0.011756,0.273123,0.288622
15,0,5000,100,400,0.003510,0.067295,0.272634,0.343439
15,1,5000,100,400,0.003521,0.066483,0.272414,0.342418
15,2,5000,100,400,0.003492,0.066110,0.273003,0.342605
15,3,5000,100,400,0.003544,0.067252,0.272043,0.342839
15,4,5000,100,400,0.003560,0.066952,0.272000,0.342511
15,5,5000,100,400,0.003536,0.066346,0.272757,0.342639
15,6,5000,100,400,0.003520,0.066805,0.272046,0.342370
15,7,5000,100,400,0.003582,0.066846,0.271953,0.342381
15,8,5000,100,400,0.003531,0.066573,0.272227,0.342331
15,9,5000,100,400,0.003511,0.066692,0.272985,0.343188
15,10,5000,100,400,0.003556,0.066860,0.272642,0.343059
15,11,5000,100,400,0.002281,0.064552,0.272886,0.339719
15,12,5000,100,400,0.002295,0.064640,0.272517,0.339452
15,13,5000,100,400,0.002339,0.064775,0.273047,0.340161
15,14,5000,100,400,0.003610,0.067249,0.272076,0.342936
15,0,5000,100,4000,0.003273,0.007078,0.271138,0.281490
15,1,5000,100,4000,0.003236,0.008152,0.271274,0.282662
15,2,5000,100,4000,0.003182,0.007603,0.271415,0.282199
15,3,5000,100,4000,0.003280,0.007389,0.271187,0.281855
15,4,5000,100,4000,0.003193,0.008633,0.270752,0.282579
15,5,5000,100,4000,0.003233,0.008502,0.270841,0.282575
15,6,5000,100,4000,0.003284,0.007706,0.271063,0.282054
15,7,5000,100,4000,0.003221,0.007267,0.271245,0.281733
15,8,5000,100,4000,0.003128,0.007324,0.270764,0.281216
15,9,5000,100,4000,0.003144,0.007223,0.271279,0.281646
15,10,5000,100,4000,0.003131,0.007947,0.270908,0.281986
15,11,5000,100,4000,0.002284,0.005687,0.270713,0.278685
15,12,5000,100,4000,0.002309,0.005770,0.270552,0.278631
15,13,5000,100,4000,0.002335,0.006316,0.270991,0.279642
15,14,5000,100,4000,0.003343,0.007349,0.271215,0.281908
15,0,500,100,40000,0.000355,0.037653,0.027038,0.065046
15,1,500,100,40000,0.000341,0.038648,0.027436,0.066424
15,2,500,100,40000,0.000353,0.035410,0.027457,0.063221
15,3,500,100,40000,0.000349,0.037670,0.027460,0.065479
15,4,500,100,40000,0.000358,0.035766,0.027454,0.063578
15,5,500,100,40000,0.000362,0.037913,0.027412,0.065688
15,6,500,100,40000,0.000374,0.037258,0.027466,0.065097
15,7,500,100,40000,0.000355,0.038037,0.027468,0.065860
15,8,500,100,40000,0.000366,0.035474,0.027280,0.063121
15,9,500,100,40000,0.000371,0.037601,0.027461,0.065433
15,10,500,100,40000,0.000357,0.038960,0.027373,0.066690
15,11,500,100,40000,0.000251,0.037936,0.027407,0.065594
15,12,500,100,40000,0.000251,0.035777,0.027450,0.063478
15,13,500,100,40000,0.000244,0.037574,0.027406,0.065224
15,14,500,100,40000,0.000356,0.035195,0.027430,0.062980
15,0,500,100,400000,0.000396,0.420610,0.027186,0.448192
15,1,500,100,400000,0.000375,0.378083,0.027304,0.405762
15,2,500,100,400000,0.000377,0.443972,0.027220,0.471569
15,3,500,100,400000,0.000351,0.460666,0.027210,0.488227
15,4,500,100,400000,0.000393,0.380048,0.027154,0.407595
15,5,500,100,400000,0.000342,0.499948,0.027209,0.527498
15,6,500,100,400000,0.000389,0.387004,0.027134,0.414528
15,7,500,100,400000,0.000384,0.342717,0.027198,0.370300
15,8,500,100,400000,0.000411,0.259421,0.027229,0.287060
15,9,500,100,400000,0.000323,0.509462,0.027139,0.536924
15,10,500,100,400000,0.000371,0.411744,0.027209,0.439324
15,11,500,100,400000,0.000278,0.496604,0.027188,0.524069
15,12,500,100,400000,0.000286,0.448617,0.027289,0.476192
15,13,500,100,400000,0.000275,0.525816,0.027122,0.553213
15,14,500,100,400000,0.000364,0.389510,0.027268,0.417142
15,0,500,100,4000000,0.000362,6.907049,0.034405,6.941816
15,1,500,100,4000000,0.000357,6.219706,0.039454,6.259517
15,2,500,100,4000000,0.000350,7.358096,0.032491,7.390938
15,3,500,100,4000000,0.000347,6.040275,0.039670,6.080291
15,4,500,100,4000000,0.000342,6.610254,0.036067,6.646664
15,5,500,100,4000000,0.000341,6.621594,0.034326,6.656262
15,6,500,100,4000000,0.000333,6.804934,0.035954,6.841220
15,7,500,100,4000000,0.000349,6.856310,0.036052,6.892711
15,8,500,100,4000000,0.000354,6.837866,0.032552,6.870772
