nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.003723,0.264962,0.005214,0.273900
15,1,5000,100,4,0.003763,0.574271,0.005023,0.583058
15,2,5000,100,4,0.003777,0.630701,0.004989,0.639468
15,3,5000,100,4,0.003714,0.602338,0.005396,0.611448
15,4,5000,100,4,0.003790,0.702968,0.005222,0.711979
15,5,5000,100,4,0.003757,0.751157,0.006027,0.760942
15,6,5000,100,4,0.003759,0.598291,0.006082,0.608132
15,7,5000,100,4,0.003773,0.624766,0.005900,0.634438
15,8,5000,100,4,0.003803,0.670412,0.005816,0.680031
15,9,5000,100,4,0.003758,0.637695,0.005825,0.647279
15,10,5000,100,4,0.003685,0.552439,0.005415,0.561539
15,11,5000,100,4,0.003448,0.633974,0.005877,0.643298
15,12,5000,100,4,0.003372,0.537698,0.006009,0.547080
15,13,5000,100,4,0.003460,0.550556,0.006366,0.560383
15,14,5000,100,4,0.003715,0.264082,0.005074,0.272871
15,0,5000,100,400,0.003461,1.297676,0.006307,1.307444
15,1,5000,100,400,0.003534,1.758798,0.005383,1.767715
15,2,5000,100,400,0.003510,1.692970,0.005144,1.701624
15,3,5000,100,400,0.003432,1.659181,0.006353,1.668967
15,4,5000,100,400,0.003500,1.749968,0.005218,1.758686
15,5,5000,100,400,0.003466,1.869420,0.005698,1.878585
15,6,5000,100,400,0.003462,1.635797,0.005852,1.645111
15,7,5000,100,400,0.003522,1.817679,0.006105,1.827307
15,8,5000,100,400,0.003500,1.577720,0.005709,1.586930
15,9,5000,100,400,0.003544,1.698981,0.006004,1.708529
15,10,5000,100,400,0.003492,1.784738,0.005547,1.793777
15,11,5000,100,400,0.003166,1.658977,0.005851,1.667994
15,12,5000,100,400,0.003122,1.543906,0.005766,1.552794
15,13,5000,100,400,0.003209,1.647129,0.006170,1.656507
15,14,5000,100,400,0.003474,1.284557,0.005833,1.293864
15,0,5000,100,4000,0.003565,0.258982,0.006540,0.269087
15,1,5000,100,4000,0.003649,0.674407,0.005551,0.683607
15,2,5000,100,4000,0.003654,0.725134,0.005702,0.734490
15,3,5000,100,4000,0.003544,0.745183,0.005552,0.754278
15,4,5000,100,4000,0.003619,0.760847,0.005920,0.770386
15,5,5000,100,4000,0.003549,0.691009,0.006379,0.700938
15,6,5000,100,4000,0.003539,0.660669,0.006059,0.670266
15,7,5000,100,4000,0.003640,0.650018,0.005887,0.659545
15,8,5000,100,4000,0.003612,0.735682,0.005536,0.744830
15,9,5000,100,4000,0.003623,0.689633,0.005854,0.699110
15,10,5000,100,4000,0.003617,0.671538,0.006527,0.681682
15,11,5000,100,4000,0.003156,0.673756,0.005976,0.682888
15,12,5000,100,4000,0.003114,0.742769,0.005582,0.751465
15,13,5000,100,4000,0.003230,0.743463,0.005569,0.752262
15,14,5000,100,4000,0.003705,0.261237,0.005742,0.270684
15,0,500,100,40000,0.000347,0.532257,0.001251,0.533855
15,1,500,100,40000,0.000348,0.734202,0.000396,0.734946
15,2,500,100,40000,0.000345,0.737545,0.001236,0.739126
15,3,500,100,40000,0.000337,0.700864,0.000981,0.702181
15,4,500,100,40000,0.000346,0.801287,0.001140,0.802772
15,5,500,100,40000,0.000335,0.724999,0.001198,0.726532
15,6,500,100,40000,0.000332,0.748702,0.001091,0.750124
15,7,500,100,40000,0.000333,0.764337,0.000788,0.765458
15,8,500,100,40000,0.000345,0.728287,0.000660,0.729292
15,9,500,100,40000,0.000345,0.779251,0.001317,0.780913
15,10,500,100,40000,0.000342,0.727425,0.001095,0.728861
15,11,500,100,40000,0.000282,0.803747,0.001396,0.805425
15,12,500,100,40000,0.000273,0.766724,0.000420,0.767416
15,13,500,100,40000,0.000286,0.746539,0.000590,0.747415
15,14,500,100,40000,0.000356,0.553361,0.000529,0.554246
15,0,500,100,400000,0.000340,0.339154,0.000833,0.340327
15,1,500,100,400000,0.000321,0.458539,0.001248,0.460108
15,2,500,100,400000,0.000349,0.414287,0.001363,0.415998
15,3,500,100,400000,0.000335,0.571016,0.000381,0.571733
15,4,500,100,400000,0.000337,0.524804,0.001372,0.526514
15,5,500,100,400000,0.000315,0.534790,0.001100,0.536205
15,6,500,100,400000,0.000338,0.439953,0.000900,0.441191
15,7,500,100,400000,0.000342,0.568696,0.000774,0.569813
15,8,500,100,400000,0.000333,0.573942,0.000844,0.575119
15,9,500,100,400000,0.000326,0.553242,0.001066,0.554633
15,10,500,100,400000,0.000337,0.541153,0.000768,0.542257
15,11,500,100,400000,0.000252,0.326463,0.001277,0.327992
15,12,500,100,400000,0.000265,0.551054,0.000781,0.552100
15,13,500,100,400000,0.000247,0.293884,0.000780,0.294912
15,14,500,100,400000,0.000363,0.214554,0.000899,0.215816
15,0,500,100,4000000,0.000335,4.503483,0.001255,4.505073
15,1,500,100,4000000,0.000295,6.682273,0.001541,6.684109
15,2,500,100,4000000,0.000305,6.387396,0.001071,6.388772
15,3,500,100,4000000,0.000298,6.609069,0.001694,6.611060
15,4,500,100,4000000,0.000305,6.552720,0.000911,6.553937
15,5,500,100,4000000,0.000287,6.685970,0.001584,6.687842
15,6,500,100,4000000,0.000295,6.457350,0.001455,6.459100
15,7,500,100,4000000,0.000295,6.594814,0.001406,6.596515
15,8,500,100,4000000,0.000295,6.252949,0.001445,6.254689
15,9,500,100,4000000,0.000311,6.945106,0.000935,6.946352
15,10,500,100,4000000,0.000304,6.397239,0.000904,6.398447
