nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
23,0,1000,100,400,0.054983,0.034051,0.054150,0.143184
23,1,1000,100,400,0.052609,0.034994,0.053779,0.141381
23,2,1000,100,400,0.052044,0.035114,0.053929,0.141087
23,3,1000,100,400,0.053143,0.034013,0.053963,0.141119
23,4,1000,100,400,0.050929,0.036849,0.053925,0.141702
23,5,1000,100,400,0.052008,0.035015,0.053972,0.140995
23,6,1000,100,400,0.052890,0.034294,0.053635,0.140819
23,7,1000,100,400,0.052590,0.035368,0.053812,0.141769
23,8,1000,100,400,0.052565,0.034500,0.053885,0.140951
23,9,1000,100,400,0.052589,0.035024,0.053825,0.141438
23,10,1000,100,400,0.051845,0.035100,0.053895,0.140840
23,11,1000,100,400,0.051739,0.035439,0.053898,0.141076
23,12,1000,100,400,0.053254,0.035256,0.053856,0.142366
23,13,1000,100,400,0.053170,0.034294,0.053957,0.141421
23,14,1000,100,400,0.053008,0.034839,0.053665,0.141511
23,15,1000,100,400,0.054404,0.032547,0.053903,0.140853
23,16,1000,100,400,0.053384,0.034498,0.053827,0.141709
23,17,1000,100,400,0.053380,0.034709,0.053881,0.141971
23,18,1000,100,400,0.052701,0.035935,0.053857,0.142493
23,19,1000,100,400,0.053113,0.033585,0.053951,0.140650
23,20,1000,100,400,0.051630,0.036229,0.053836,0.141695
23,21,1000,100,400,0.052533,0.034879,0.053953,0.141365
23,22,1000,100,400,0.052356,0.035212,0.053990,0.141559
23,0,1000,100,400,0.052327,0.036802,0.054159,0.143288
23,1,1000,100,400,0.051353,0.036035,0.053879,0.141267
23,2,1000,100,400,0.050795,0.036163,0.053889,0.140847
23,3,1000,100,400,0.050998,0.037737,0.053897,0.142631
23,4,1000,100,400,0.052768,0.034971,0.053490,0.141228
23,5,1000,100,400,0.051786,0.036368,0.053918,0.142072
23,6,1000,100,400,0.051238,0.037187,0.053840,0.142266
23,7,1000,100,400,0.051390,0.036648,0.053880,0.141918
23,8,1000,100,400,0.051055,0.036855,0.053888,0.141797
23,9,1000,100,400,0.050341,0.037541,0.053751,0.141633
23,10,1000,100,400,0.051387,0.036040,0.053907,0.141334
23,11,1000,100,400,0.052400,0.036289,0.053911,0.142600
23,12,1000,100,400,0.052715,0.036234,0.053872,0.142821
23,13,1000,100,400,0.051858,0.036183,0.053864,0.141904
23,14,1000,100,400,0.052552,0.035770,0.053812,0.142134
23,15,1000,100,400,0.050372,0.037877,0.053993,0.142241
23,16,1000,100,400,0.051788,0.037834,0.053753,0.143376
23,17,1000,100,400,0.051703,0.036746,0.053971,0.142419
23,18,1000,100,400,0.052809,0.036356,0.053721,0.142886
23,19,1000,100,400,0.050927,0.036895,0.053795,0.141618
23,20,1000,100,400,0.051665,0.035509,0.053766,0.140940
23,21,1000,100,400,0.051185,0.036614,0.053850,0.141649
23,22,1000,100,400,0.052348,0.035146,0.053935,0.141430
23,0,1000,100,4000,0.072818,0.058532,0.054209,0.185559
23,1,1000,100,4000,0.072708,0.061347,0.053981,0.188036
23,2,1000,100,4000,0.071800,0.061943,0.053916,0.187659
23,3,1000,100,4000,0.071599,0.061398,0.053788,0.186786
23,4,1000,100,4000,0.072450,0.062502,0.054014,0.188966
23,5,1000,100,4000,0.068744,0.062652,0.053969,0.185365
23,6,1000,100,4000,0.071985,0.061818,0.053980,0.187783
23,7,1000,100,4000,0.066726,0.065248,0.053953,0.185927
23,8,1000,100,4000,0.070576,0.064746,0.054026,0.189348
23,9,1000,100,4000,0.071280,0.061880,0.054006,0.187165
23,10,1000,100,4000,0.068462,0.063035,0.054097,0.185594
23,11,1000,100,4000,0.068701,0.062928,0.054046,0.185675
23,12,1000,100,4000,0.069514,0.063350,0.053885,0.186749
23,13,1000,100,4000,0.070816,0.061062,0.054242,0.186120
23,14,1000,100,4000,0.071953,0.061732,0.053918,0.187604
23,15,1000,100,4000,0.070845,0.062716,0.053930,0.187491
23,16,1000,100,4000,0.071564,0.062620,0.053898,0.188082
23,17,1000,100,4000,0.071856,0.061870,0.054151,0.187877
23,18,1000,100,4000,0.071460,0.061315,0.054126,0.186901
23,19,1000,100,4000,0.068552,0.063323,0.054063,0.185938
23,20,1000,100,4000,0.070745,0.062384,0.053940,0.187069
23,21,1000,100,4000,0.073411,0.061307,0.054292,0.189010
23,22,1000,100,4000,0.071907,0.060119,0.054111,0.186137
23,0,1000,100,4000,0.068829,0.063008,0.054096,0.185933
23,1,1000,100,4000,0.069392,0.064495,0.053964,0.187850
23,2,1000,100,4000,0.070276,0.061822,0.053869,0.185967
23,3,1000,100,4000,0.066751,0.063933,0.053901,0.184584
23,4,1000,100,4000,0.068028,0.062459,0.054151,0.184639
23,5,1000,100,4000,0.068309,0.061401,0.054075,0.183785
23,6,1000,100,4000,0.071090,0.061165,0.054016,0.186272
23,7,1000,100,4000,0.069433,0.059847,0.054056,0.183337
23,8,1000,100,4000,0.071314,0.060053,0.054060,0.185427
23,9,1000,100,4000,0.068707,0.063051,0.054018,0.185776
23,10,1000,100,4000,0.068929,0.062040,0.054082,0.185051
23,11,1000,100,4000,0.067612,0.062504,0.054046,0.184162
23,12,1000,100,4000,0.069616,0.061135,0.054158,0.184909
23,13,1000,100,4000,0.068260,0.063660,0.054212,0.186132
23,14,1000,100,4000,0.068243,0.064248,0.053862,0.186352
23,15,1000,100,4000,0.068937,0.063217,0.054015,0.186169
23,16,1000,100,4000,0.068303,0.062075,0.053888,0.184266
23,17,1000,100,4000,0.070593,0.062146,0.054057,0.186796
23,18,1000,100,4000,0.068815,0.062975,0.054027,0.185817
23,19,1000,100,4000,0.069186,0.059515,0.054003,0.182704
23,20,1000,100,4000,0.068064,0.061965,0.054085,0.184114
23,21,1000,100,4000,0.070462,0.061614,0.053900,0.185977
23,22,1000,100,4000,0.067617,0.063999,0.053938,0.185555
23,0,1000,100,40000,0.067085,0.578595,0.054563,0.700243
23,1,1000,100,40000,0.069413,0.582105,0.054202,0.705720
23,2,1000,100,40000,0.065602,0.579803,0.054406,0.699812
23,3,1000,100,40000,0.070447,0.576987,0.054339,0.701774
23,4,1000,100,40000,0.068520,0.579811,0.054262,0.702593
23,5,1000,100,40000,0.062992,0.582046,0.054401,0.699439
23,6,1000,100,40000,0.066455,0.583024,0.054322,0.703802
23,7,1000,100,40000,0.067889,0.580440,0.054307,0.702635
23,8,1000,100,40000,0.068130,0.579035,0.054270,0.701435
23,9,1000,100,40000,0.065891,0.583699,0.054257,0.703847
23,10,1000,100,40000,0.067342,0.578240,0.054359,0.699941
23,11,1000,100,40000,0.067768,0.574249,0.054386,0.696403
23,12,1000,100,40000,0.067173,0.581109,0.054233,0.702514
23,13,1000,100,40000,0.068758,0.571777,0.054354,0.694889
23,14,1000,100,40000,0.070016,0.579644,0.054146,0.703807
23,15,1000,100,40000,0.067040,0.576762,0.054167,0.697969
23,16,1000,100,40000,0.066854,0.581715,0.054171,0.702740
23,17,1000,100,40000,0.070271,0.573269,0.054326,0.697866
23,18,1000,100,40000,0.070788,0.577746,0.054412,0.702946
23,19,1000,100,40000,0.069391,0.581817,0.054361,0.705568
23,20,1000,100,40000,0.069323,0.581821,0.054174,0.705318
23,21,1000,100,40000,0.069919,0.581800,0.054324,0.706043
23,22,1000,100,40000,0.069126,0.580371,0.054277,0.703774
23,0,1000,100,40000,0.069457,0.580574,0.054155,0.704186
23,1,1000,100,40000,0.067658,0.580703,0.054192,0.702553
23,2,1000,100,40000,0.068118,0.580643,0.054290,0.703051
23,3,1000,100,40000,0.064376,0.581295,0.054228,0.699898
23,4,1000,100,40000,0.065151,0.578806,0.054271,0.698228
23,5,1000,100,40000,0.070105,0.578285,0.054058,0.702448
23,6,1000,100,40000,0.069389,0.574671,0.054293,0.698352
23,7,1000,100,40000,0.065965,0.579718,0.054238,0.699920
23,8,1000,100,40000,0.066529,0.581551,0.054150,0.702231
23,9,1000,100,40000,0.067471,0.576238,0.054193,0.697902
23,10,1000,100,40000,0.068950,0.575423,0.054256,0.698629
23,11,1000,100,40000,0.067572,0.581702,0.054239,0.703513
23,12,1000,100,40000,0.066161,0.574726,0.054265,0.695151
23,13,1000,100,40000,0.068664,0.575459,0.054308,0.698431
23,14,1000,100,40000,0.069827,0.577476,0.054320,0.701623
23,15,1000,100,40000,0.068533,0.572435,0.054360,0.695328
23,16,1000,100,40000,0.068880,0.580163,0.054282,0.703324
23,17,1000,100,40000,0.066536,0.583397,0.054361,0.704293
23,18,1000,100,40000,0.062836,0.584794,0.054314,0.701944
23,19,1000,100,40000,0.068794,0.577126,0.054490,0.700410
23,20,1000,100,40000,0.066770,0.577561,0.054296,0.698627
23,21,1000,100,40000,0.068412,0.575837,0.054110,0.698359
23,22,1000,100,40000,0.067768,0.576576,0.054264,0.698608
23,0,1000,100,400000,2.105985,2.246030,0.056529,4.408544
23,1,1000,100,400000,2.033961,2.291247,0.056039,4.381246
23,2,1000,100,400000,2.090738,2.230276,0.056166,4.377180
23,3,1000,100,400000,2.116016,2.246390,0.056096,4.418502
23,4,1000,100,400000,2.114870,2.275867,0.055910,4.446648
23,5,1000,100,400000,2.244052,2.214303,0.056270,4.514626
23,6,1000,100,400000,2.149522,2.168239,0.056247,4.374008
23,7,1000,100,400000,2.029957,2.323553,0.056166,4.409677
23,8,1000,100,400000,2.089907,2.281143,0.055923,4.426973
23,9,1000,100,400000,2.076412,2.289879,0.056069,4.422359
23,10,1000,100,400000,2.101078,2.248656,0.056132,4.405866
23,11,1000,100,400000,2.071625,2.296617,0.056172,4.424414
23,12,1000,100,400000,2.126057,2.254941,0.056122,4.437121
23,13,1000,100,400000,2.034036,2.305417,0.056102,4.395555
23,14,1000,100,400000,2.095282,2.243084,0.055984,4.394351
23,15,1000,100,400000,2.009158,2.410612,0.056067,4.475837
23,16,1000,100,400000,2.008942,2.303540,0.056097,4.368579
23,17,1000,100,400000,2.150928,2.209993,0.056239,4.417159
23,18,1000,100,400000,2.040276,2.303474,0.056089,4.399838
23,19,1000,100,400000,2.018518,2.340963,0.056062,4.415543
23,20,1000,100,400000,2.039635,2.327612,0.056010,4.423258
23,21,1000,100,400000,2.124109,2.266190,0.056036,4.446334
23,22,1000,100,400000,1.992916,2.385334,0.056147,4.434398
23,0,1000,100,400000,0.724147,3.181532,0.054781,3.960461
23,1,1000,100,400000,0.756807,3.130591,0.054627,3.942025
23,2,1000,100,400000,0.755755,3.148777,0.054484,3.959017
23,3,1000,100,400000,0.751941,3.172989,0.054427,3.979357
23,4,1000,100,400000,0.784875,3.176596,0.054577,4.016048
23,5,1000,100,400000,0.808665,3.238954,0.054465,4.102084
23,6,1000,100,400000,0.738917,3.186857,0.054802,3.980575
23,7,1000,100,400000,0.710624,3.193384,0.054592,3.958600
23,8,1000,100,400000,0.767744,3.203521,0.054659,4.025924
23,9,1000,100,400000,0.751241,3.182778,0.054528,3.988547
23,10,1000,100,400000,0.756452,3.164618,0.054534,3.975604
23,11,1000,100,400000,0.806196,3.151995,0.054686,4.012877
23,12,1000,100,400000,0.752540,3.209341,0.054810,4.016691
23,13,1000,100,400000,0.702543,3.249922,0.054592,4.007057
23,14,1000,100,400000,0.719245,3.181384,0.054513,3.955143
23,15,1000,100,400000,0.770212,3.169203,0.054615,3.994030
23,16,1000,100,400000,0.696305,3.212155,0.054649,3.963109
23,17,1000,100,400000,0.801042,3.208135,0.054677,4.063854
23,18,1000,100,400000,0.776353,3.128656,0.054728,3.959737
23,19,1000,100,400000,0.742657,3.167922,0.054609,3.965187
23,20,1000,100,400000,0.748475,3.210125,0.054633,4.013233
23,21,1000,100,400000,0.785415,3.193208,0.054619,4.033241
23,22,1000,100,400000,0.715697,3.173376,0.054837,3.943910
23,0,1000,100,4000000,19.990857,17.917336,0.057100,37.965292
23,1,1000,100,4000000,20.066633,17.412347,0.056718,37.535698
23,2,1000,100,4000000,19.856544,18.099070,0.056679,38.012292
23,3,1000,100,4000000,20.122283,17.954438,0.056900,38.133621
23,4,1000,100,4000000,20.387940,17.672723,0.056568,38.117230
23,5,1000,100,4000000,19.899422,17.739044,0.056736,37.695202
23,6,1000,100,4000000,19.783833,18.147942,0.056676,37.988451
23,7,1000,100,4000000,20.534284,17.415798,0.056725,38.006807
23,8,1000,100,4000000,19.712312,18.059956,0.056578,37.828846
23,9,1000,100,4000000,19.799722,18.164011,0.056658,38.020391
23,10,1000,100,4000000,19.910172,17.800957,0.056718,37.767846
23,11,1000,100,4000000,19.976131,18.054277,0.056632,38.087040
23,12,1000,100,4000000,20.399803,17.747116,0.056880,38.203799
23,13,1000,100,4000000,19.981629,17.559309,0.056591,37.597528
23,14,1000,100,4000000,20.102025,18.242068,0.056610,38.400704
23,15,1000,100,4000000,19.791133,18.079089,0.056844,37.927065
23,16,1000,100,4000000,19.777713,18.431505,0.056644,38.265862
23,17,1000,100,4000000,20.473236,16.948060,0.056582,37.477878
23,18,1000,100,4000000,19.999646,17.684706,0.056880,37.741232
23,19,1000,100,4000000,20.468545,17.241085,0.056678,37.766309
23,20,1000,100,4000000,18.954235,18.701087,0.056411,37.711733
23,21,1000,100,4000000,20.220282,17.728195,0.056802,38.005279
23,22,1000,100,4000000,19.975572,18.157489,0.056511,38.189573
23,0,1000,100,4000000,17.725249,19.500595,0.056862,37.282707
23,1,1000,100,4000000,17.538629,19.389506,0.056708,36.984842
23,2,1000,100,4000000,18.114569,19.331720,0.056579,37.502867
23,3,1000,100,4000000,19.321439,18.252363,0.056642,37.630445
23,4,1000,100,4000000,18.770111,18.828403,0.056652,37.655166
23,5,1000,100,4000000,19.352528,18.320655,0.056886,37.730069
23,6,1000,100,4000000,18.823136,18.068144,0.056886,36.948166
23,7,1000,100,4000000,18.043784,19.854321,0.056929,37.955034
23,8,1000,100,4000000,18.859271,18.478682,0.056553,37.394506
23,9,1000,100,4000000,19.203476,18.355561,0.056721,37.615758
23,10,1000,100,4000000,18.924151,18.486427,0.056523,37.467101
23,11,1000,100,4000000,19.534174,18.240722,0.056735,37.831631
23,12,1000,100,4000000,19.123796,18.668912,0.056728,37.849436
