nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.037525,0.854054,0.274212,1.165791
15,1,5000,100,4,0.035901,0.855285,0.273570,1.164756
15,2,5000,100,4,0.035844,1.299539,0.639238,1.974621
15,3,5000,100,4,0.035730,1.288832,0.604945,1.929507
15,4,5000,100,4,0.034624,1.268559,0.615572,1.918756
15,5,5000,100,4,0.033578,1.358533,0.560409,1.952520
15,6,5000,100,4,0.033740,1.224751,0.602368,1.860859
15,7,5000,100,4,0.033863,1.282240,0.597489,1.913592
15,8,5000,100,4,0.034224,1.372479,0.579920,1.986623
15,9,5000,100,4,0.034175,1.328746,0.641426,2.004347
15,10,5000,100,4,0.034879,1.293738,0.580848,1.909465
15,11,5000,100,4,0.034627,1.398726,0.631103,2.064455
15,12,5000,100,4,0.033085,1.283987,0.655414,1.972486
15,13,5000,100,4,0.035613,1.359396,0.626387,2.021395
15,14,5000,100,4,0.033912,1.366877,0.606704,2.007493
15,0,5000,100,400,0.035983,0.844360,0.274646,1.154990
15,1,5000,100,400,0.033957,0.845160,0.274310,1.153427
15,2,5000,100,400,0.036877,1.072971,0.587380,1.697228
15,3,5000,100,400,0.036858,1.078087,0.627320,1.742266
15,4,5000,100,400,0.038118,1.107157,0.712439,1.857713
15,5,5000,100,400,0.037533,1.110548,0.728721,1.876802
15,6,5000,100,400,0.038164,1.007843,0.705114,1.751120
15,7,5000,100,400,0.037811,1.088762,0.629915,1.756488
15,8,5000,100,400,0.036883,1.167701,0.658395,1.862980
15,9,5000,100,400,0.037283,1.109610,0.619365,1.766258
15,10,5000,100,400,0.037104,1.103375,0.627502,1.767981
15,11,5000,100,400,0.037655,1.037513,0.583841,1.659008
15,12,5000,100,400,0.035592,1.160882,0.618343,1.814816
15,13,5000,100,400,0.037526,1.102221,0.655384,1.795131
15,14,5000,100,400,0.037441,1.109417,0.695839,1.842697
15,0,5000,100,4000,0.036261,0.491480,0.274184,0.801925
15,1,5000,100,4000,0.038137,0.482966,0.275654,0.796756
15,2,5000,100,4000,0.042206,0.704558,0.549627,1.296391
15,3,5000,100,4000,0.042085,0.709609,0.479645,1.231339
15,4,5000,100,4000,0.042041,0.663174,0.441438,1.146653
15,5,5000,100,4000,0.040429,0.643676,0.460492,1.144597
15,6,5000,100,4000,0.041426,0.644368,0.451316,1.137109
15,7,5000,100,4000,0.041496,0.672042,0.461874,1.175411
15,8,5000,100,4000,0.043296,0.718528,0.467120,1.228944
15,9,5000,100,4000,0.041708,0.607958,0.495988,1.145653
15,10,5000,100,4000,0.042127,0.721012,0.517021,1.280160
15,11,5000,100,4000,0.041603,0.771188,0.555791,1.368583
15,12,5000,100,4000,0.040649,0.602719,0.537505,1.180873
15,13,5000,100,4000,0.042692,0.716522,0.522039,1.281253
15,14,5000,100,4000,0.041844,0.675855,0.500671,1.218371
15,0,500,100,40000,0.009773,0.315718,0.027437,0.352927
15,1,500,100,40000,0.008533,0.313345,0.027438,0.349316
15,2,500,100,40000,0.011062,0.327751,0.148761,0.487575
15,3,500,100,40000,0.011491,0.341565,0.133196,0.486252
15,4,500,100,40000,0.012892,0.321070,0.153970,0.487932
15,5,500,100,40000,0.012930,0.323230,0.132286,0.468447
15,6,500,100,40000,0.012316,0.323895,0.133211,0.469422
15,7,500,100,40000,0.012442,0.302551,0.143625,0.458619
15,8,500,100,40000,0.012801,0.343417,0.132706,0.488923
15,9,500,100,40000,0.012354,0.345039,0.137337,0.494730
15,10,500,100,40000,0.012694,0.327065,0.124342,0.464101
15,11,500,100,40000,0.012741,0.337215,0.118624,0.468581
15,12,500,100,40000,0.013784,0.333926,0.118004,0.465714
15,13,500,100,40000,0.013736,0.299555,0.137469,0.450761
15,14,500,100,40000,0.013904,0.323687,0.110955,0.448546
15,0,500,100,400000,0.001730,0.361678,0.027275,0.390683
15,1,500,100,400000,0.001793,0.334531,0.027335,0.363659
15,2,500,100,400000,0.002516,0.458276,0.073342,0.534135
15,3,500,100,400000,0.002418,0.451985,0.073065,0.527467
15,4,500,100,400000,0.002789,0.463690,0.055441,0.521920
15,5,500,100,400000,0.002754,0.469846,0.062992,0.535592
15,6,500,100,400000,0.002894,0.471016,0.065958,0.539868
15,7,500,100,400000,0.002863,0.462625,0.066795,0.532283
15,8,500,100,400000,0.003352,0.460986,0.066080,0.530419
15,9,500,100,400000,0.003594,0.444537,0.064643,0.512774
15,10,500,100,400000,0.003634,0.460540,0.061229,0.525403
15,11,500,100,400000,0.003115,0.444834,0.064155,0.512104
15,12,500,100,400000,0.002889,0.459084,0.067250,0.529223
15,13,500,100,400000,0.002914,0.464599,0.073918,0.541431
15,14,500,100,400000,0.002820,0.460903,0.064207,0.527929
15,0,500,100,4000000,0.001666,2.823573,0.043445,2.868684
15,1,500,100,4000000,0.001516,2.708346,0.043251,2.753113
15,2,500,100,4000000,0.012709,3.916875,0.893218,4.822802
15,3,500,100,4000000,0.023709,3.982908,0.828221,4.834839
15,4,500,100,4000000,0.138390,3.681771,0.642665,4.462827
15,5,500,100,4000000,0.064355,3.799618,0.594804,4.458777
15,6,500,100,4000000,0.125318,3.744906,0.594798,4.465023
15,7,500,100,4000000,0.075468,3.779480,0.737190,4.592138
15,8,500,100,4000000,0.035387,3.914478,0.681101,4.630966
15,9,500,100,4000000,0.052523,3.931338,0.750785,4.734646
15,10,500,100,4000000,0.039629,3.876724,0.833105,4.749459
15,11,500,100,4000000,0.125932,3.823266,0.679411,4.628609
15,12,500,100,4000000,0.096875,3.742353,0.325239,4.164467
15,13,500,100,4000000,0.109486,3.871707,0.662491,4.643684
15,14,500,100,4000000,0.095260,3.941157,0.510132,4.546549
15,0,100,100,40000000,0.001226,8.128461,0.011671,8.141358
15,1,100,100,40000000,0.006259,7.982335,0.011592,8.000187
15,2,100,100,40000000,0.001107,14.559308,0.754407,15.314822
15,3,100,100,40000000,0.006117,14.647336,0.727256,15.380709
15,4,100,100,40000000,0.002819,15.111247,0.818072,15.932139
15,5,100,100,40000000,0.003460,14.100207,0.694110,14.797777
15,6,100,100,40000000,0.002475,14.973001,0.871649,15.847125
15,7,100,100,40000000,0.003079,14.104308,0.699493,14.806880
15,8,100,100,40000000,0.005842,13.549143,0.723879,14.278865
15,9,100,100,40000000,0.005431,14.232040,0.712073,14.949544
15,10,100,100,40000000,0.004176,15.124106,0.822117,15.950400
15,11,100,100,40000000,0.003859,14.903463,0.810332,15.717654
15,12,100,100,40000000,0.001921,13.665560,0.680571,14.348052
15,13,100,100,40000000,0.004944,14.300248,0.687596,14.992789
15,14,100,100,40000000,0.004590,14.335055,0.743290,15.082935
15,0,20,100,400000000,0.079828,66.867841,0.002005,66.949674
15,1,20,100,400000000,0.029853,65.398739,0.001940,65.430533
15,2,20,100,400000000,0.103028,128.796538,0.201144,129.100710
15,3,20,100,400000000,0.076480,130.888301,0.194702,131.159483
15,4,20,100,400000000,0.153867,112.801883,0.192224,113.147974
15,5,20,100,400000000,0.154241,108.762630,0.191317,109.108187
15,6,20,100,400000000,0.154030,118.785874,0.199435,119.139338
15,7,20,100,400000000,0.071375,124.646402,0.187671,124.905448
15,8,20,100,400000000,0.104586,131.273566,0.187175,131.565326
15,9,20,100,400000000,0.152840,135.084874,0.200271,135.437985
15,10,20,100,400000000,0.140668,139.471394,0.201261,139.813324
15,11,20,100,400000000,0.133747,133.064267,0.203246,133.401260
15,12,20,100,400000000,0.154619,132.899698,0.204073,133.258390
15,13,20,100,400000000,0.154689,127.913257,0.186367,128.254314
15,14,20,100,400000000,0.154517,128.772452,0.192228,129.119197
15,0,5000,500,4,0.028507,0.826302,0.276002,1.130811
15,1,5000,500,4,0.028035,0.825885,0.275966,1.129886
15,2,5000,500,4,0.031220,1.135907,0.938122,2.105249
15,3,5000,500,4,0.030963,1.153995,0.879716,2.064673
15,4,5000,500,4,0.030322,1.156218,0.925789,2.112329
15,5,5000,500,4,0.030341,1.203859,0.893145,2.127345
15,6,5000,500,4,0.030730,1.139832,0.935141,2.105703
15,7,5000,500,4,0.031012,1.146643,0.891239,2.068894
15,8,5000,500,4,0.030098,1.099044,0.882700,2.011841
15,9,5000,500,4,0.030877,1.136586,0.875794,2.043258
15,10,5000,500,4,0.030202,1.184546,0.980800,2.195548
15,11,5000,500,4,0.029489,1.143198,0.894489,2.067175
15,12,5000,500,4,0.029598,1.025584,0.880045,1.935226
15,13,5000,500,4,0.031701,1.104701,0.910213,2.046614
15,14,5000,500,4,0.030756,1.137570,0.961565,2.129891
15,0,5000,500,400,0.032642,0.659468,0.276261,0.968372
15,1,5000,500,400,0.030687,0.658761,0.276384,0.965832
15,2,5000,500,400,0.036526,0.794969,0.585912,1.417407
15,3,5000,500,400,0.035730,0.763926,0.631580,1.431236
15,4,5000,500,400,0.036485,0.819678,0.645645,1.501808
15,5,5000,500,400,0.035680,0.829376,0.584606,1.449662
15,6,5000,500,400,0.036786,0.852609,0.660838,1.550232
15,7,5000,500,400,0.035351,0.854655,0.671022,1.561028
15,8,5000,500,400,0.035505,0.783302,0.674606,1.493413
15,9,5000,500,400,0.035901,0.817366,0.654755,1.508022
15,10,5000,500,400,0.035185,0.809760,0.690658,1.535603
15,11,5000,500,400,0.035301,0.771635,0.592809,1.399745
15,12,5000,500,400,0.034865,0.792422,0.587931,1.415217
15,13,5000,500,400,0.035102,0.796028,0.552816,1.383946
15,14,5000,500,400,0.035787,0.809690,0.602080,1.447557
15,0,5000,500,4000,0.037536,0.655534,0.276228,0.969298
15,1,5000,500,4000,0.034670,0.658250,0.275757,0.968677
15,2,5000,500,4000,0.042943,0.804262,0.542019,1.389223
15,3,5000,500,4000,0.041327,0.748267,0.544367,1.333961
15,4,5000,500,4000,0.042722,0.832380,0.566040,1.441142
15,5,5000,500,4000,0.042165,0.763195,0.578169,1.383528
15,6,5000,500,4000,0.042450,0.783977,0.550487,1.376914
15,7,5000,500,4000,0.041343,0.801234,0.521332,1.363910
15,8,5000,500,4000,0.042608,0.786365,0.552519,1.381492
15,9,5000,500,4000,0.041961,0.805634,0.561498,1.409093
15,10,5000,500,4000,0.041341,0.789777,0.532358,1.363476
15,11,5000,500,4000,0.042454,0.866339,0.580339,1.489132
15,12,5000,500,4000,0.042318,0.842349,0.609013,1.493681
15,13,5000,500,4000,0.043514,0.779942,0.520265,1.343722
15,14,5000,500,4000,0.042134,0.822792,0.529485,1.394411
15,0,500,500,40000,0.010412,0.142224,0.027672,0.180308
15,1,500,500,40000,0.008865,0.140894,0.027647,0.177406
15,2,500,500,40000,0.013025,0.231741,0.148776,0.393542
15,3,500,500,40000,0.012314,0.240415,0.126658,0.379387
15,4,500,500,40000,0.014523,0.193244,0.098149,0.305916
15,5,500,500,40000,0.014460,0.222240,0.138775,0.375476
15,6,500,500,40000,0.014799,0.172589,0.118747,0.306135
15,7,500,500,40000,0.014324,0.189726,0.094355,0.298405
15,8,500,500,40000,0.015285,0.216824,0.089996,0.322104
15,9,500,500,40000,0.014261,0.208998,0.086585,0.309844
15,10,500,500,40000,0.015322,0.185156,0.107947,0.308425
15,11,500,500,40000,0.014874,0.195692,0.112237,0.322804
15,12,500,500,40000,0.015972,0.184447,0.120783,0.321203
15,13,500,500,40000,0.015853,0.182283,0.081222,0.279358
15,14,500,500,40000,0.016239,0.186351,0.095298,0.297888
15,0,500,500,400000,0.002970,0.306926,0.027622,0.337518
15,1,500,500,400000,0.031064,0.243198,0.027492,0.301754
15,2,500,500,400000,0.003986,0.395574,0.193362,0.592923
15,3,500,500,400000,0.018947,0.381448,0.198395,0.598790
15,4,500,500,400000,0.017577,0.341413,0.205639,0.564629
15,5,500,500,400000,0.017474,0.349612,0.205103,0.572189
15,6,500,500,400000,0.017543,0.349752,0.203810,0.571106
15,7,500,500,400000,0.017366,0.356861,0.205310,0.579536
15,8,500,500,400000,0.019299,0.364252,0.195841,0.579392
15,9,500,500,400000,0.015006,0.372660,0.202174,0.589840
15,10,500,500,400000,0.017887,0.380252,0.208923,0.607061
15,11,500,500,400000,0.017675,0.388850,0.198530,0.605055
15,12,500,500,400000,0.016787,0.375582,0.209886,0.602255
15,13,500,500,400000,0.019351,0.392535,0.216598,0.628484
15,14,500,500,400000,0.017384,0.382176,0.199033,0.598593
15,0,500,500,4000000,0.034739,3.927281,0.044732,4.006751
15,1,500,500,4000000,0.001871,3.627501,0.045959,3.675331
15,2,500,500,4000000,0.119531,4.645189,0.282139,5.046859
15,3,500,500,4000000,0.104508,5.099686,0.306644,5.510838
15,4,500,500,4000000,0.078528,5.214579,0.308593,5.601699
15,5,500,500,4000000,0.064975,5.223834,0.359846,5.648655
15,6,500,500,4000000,0.064694,5.308118,0.310153,5.682965
15,7,500,500,4000000,0.129576,5.391178,0.301368,5.822122
15,8,500,500,4000000,0.019066,5.526960,0.354454,5.900481
15,9,500,500,4000000,0.090651,5.072958,0.248956,5.412565
15,10,500,500,4000000,0.021708,5.470061,0.277705,5.769473
15,11,500,500,4000000,0.021405,5.061732,0.280297,5.363434
15,12,500,500,4000000,0.066408,5.484096,0.289077,5.839580
15,13,500,500,4000000,0.017380,5.624670,0.344041,5.986091
15,14,500,500,4000000,0.020571,5.643616,0.370841,6.035029
15,0,100,500,40000000,0.000987,6.811496,0.009943,6.822426
15,1,100,500,40000000,0.001308,6.675340,0.010069,6.686717
15,2,100,500,40000000,0.000958,12.673906,0.722353,13.397217
15,3,100,500,40000000,0.001903,13.401828,0.732265,14.135995
15,4,100,500,40000000,0.003662,14.592895,0.919977,15.516534
15,5,100,500,40000000,0.008972,14.335363,0.916358,15.260693
15,6,100,500,40000000,0.009290,14.387305,0.779354,15.175949
15,7,100,500,40000000,0.029343,14.267552,0.858152,15.155047
15,8,100,500,40000000,0.010469,14.797102,0.974478,15.782049
15,9,100,500,40000000,0.010782,14.057668,0.843972,14.912422
15,10,100,500,40000000,0.010152,14.647406,0.922424,15.579982
15,11,100,500,40000000,0.009803,14.852944,0.877492,15.740239
15,12,100,500,40000000,0.003035,14.386761,0.850641,15.240437
15,13,100,500,40000000,0.002757,14.637079,0.843183,15.483018
15,14,100,500,40000000,0.002434,13.616703,0.793430,14.412566
15,0,20,500,400000000,0.020336,57.903003,0.001647,57.924986
15,1,20,500,400000000,0.020438,63.214836,0.001661,63.236934
15,2,20,500,400000000,0.064100,103.853881,0.152796,104.070776
15,3,20,500,400000000,0.074901,106.757201,0.122353,106.954455
15,4,20,500,400000000,0.089207,103.061307,0.110476,103.260990
15,5,20,500,400000000,0.077764,96.589467,0.096561,96.763792
15,6,20,500,400000000,0.090869,98.147820,0.111509,98.350199
15,7,20,500,400000000,0.086059,102.550522,0.100525,102.737106
15,8,20,500,400000000,0.066551,106.910446,0.145885,107.122882
15,9,20,500,400000000,0.071387,105.623248,0.150350,105.844985
