nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.003698,0.007275,0.273124,0.284097
15,1,5000,100,4,0.003649,0.007218,0.273655,0.284522
15,2,5000,100,4,0.003745,0.008335,0.273216,0.285296
15,3,5000,100,4,0.003776,0.007302,0.272992,0.284070
15,4,5000,100,4,0.003716,0.007756,0.273000,0.284472
15,5,5000,100,4,0.003608,0.007445,0.273042,0.284095
15,6,5000,100,4,0.003629,0.007105,0.273066,0.283801
15,7,5000,100,4,0.003688,0.007252,0.273439,0.284379
15,8,5000,100,4,0.003742,0.007859,0.272913,0.284514
15,9,5000,100,4,0.003770,0.008154,0.273155,0.285080
15,10,5000,100,4,0.003717,0.007465,0.273446,0.284629
15,11,5000,100,4,0.002547,0.006064,0.272911,0.281522
15,12,5000,100,4,0.002670,0.006392,0.272844,0.281906
15,13,5000,100,4,0.002542,0.006449,0.272941,0.281932
15,14,5000,100,4,0.003722,0.007415,0.273489,0.284627
15,0,5000,100,400,0.003478,0.009804,0.271012,0.284295
15,1,5000,100,400,0.003456,0.009618,0.271702,0.284776
15,2,5000,100,400,0.003550,0.009364,0.271759,0.284673
15,3,5000,100,400,0.003605,0.009488,0.271643,0.284735
15,4,5000,100,400,0.003489,0.009371,0.271744,0.284604
15,5,5000,100,400,0.003436,0.009256,0.271892,0.284584
15,6,5000,100,400,0.003476,0.009182,0.272100,0.284758
15,7,5000,100,400,0.003495,0.009502,0.271703,0.284700
15,8,5000,100,400,0.003567,0.010165,0.270961,0.284693
15,9,5000,100,400,0.003601,0.009852,0.271535,0.284988
15,10,5000,100,400,0.003512,0.009581,0.271645,0.284739
15,11,5000,100,400,0.002184,0.007888,0.271468,0.281541
15,12,5000,100,400,0.002241,0.008740,0.271480,0.282460
15,13,5000,100,400,0.002201,0.008422,0.271555,0.282178
15,14,5000,100,400,0.003550,0.009610,0.271565,0.284726
15,0,5000,100,4000,0.003450,0.017578,0.271117,0.292145
15,1,5000,100,4000,0.003470,0.017300,0.271716,0.292486
15,2,5000,100,4000,0.003593,0.017698,0.271846,0.293137
15,3,5000,100,4000,0.003556,0.017589,0.271374,0.292520
15,4,5000,100,4000,0.003549,0.017444,0.271665,0.292657
15,5,5000,100,4000,0.003571,0.017097,0.272010,0.292679
15,6,5000,100,4000,0.003530,0.017278,0.271828,0.292636
15,7,5000,100,4000,0.003464,0.017322,0.271511,0.292297
15,8,5000,100,4000,0.003596,0.017757,0.271285,0.292638
15,9,5000,100,4000,0.003521,0.017428,0.271630,0.292579
15,10,5000,100,4000,0.003473,0.017426,0.271781,0.292680
15,11,5000,100,4000,0.002000,0.016714,0.271527,0.290242
15,12,5000,100,4000,0.002077,0.016647,0.270790,0.289515
15,13,5000,100,4000,0.002017,0.016405,0.271506,0.289929
15,14,5000,100,4000,0.003521,0.018075,0.271317,0.292913
15,0,500,100,40000,0.000339,0.051078,0.027173,0.078590
15,1,500,100,40000,0.000342,0.051672,0.027365,0.079379
15,2,500,100,40000,0.000341,0.051019,0.027587,0.078947
15,3,500,100,40000,0.000348,0.052870,0.027290,0.080509
15,4,500,100,40000,0.000341,0.051036,0.027365,0.078741
15,5,500,100,40000,0.000338,0.052097,0.027368,0.079804
15,6,500,100,40000,0.000338,0.050717,0.027279,0.078334
15,7,500,100,40000,0.000333,0.051988,0.027361,0.079682
