nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.027978,0.025163,0.271300,0.324441
15,1,5000,100,4,0.028095,0.025288,0.271587,0.324970
15,2,5000,100,4,0.029235,0.023748,0.272338,0.325320
15,3,5000,100,4,0.028871,0.025406,0.271893,0.326170
15,4,5000,100,4,0.028185,0.025284,0.271838,0.325306
15,5,5000,100,4,0.029332,0.023966,0.272210,0.325508
15,6,5000,100,4,0.028875,0.024510,0.272441,0.325825
15,7,5000,100,4,0.028238,0.025221,0.271813,0.325272
15,8,5000,100,4,0.028460,0.025385,0.271768,0.325613
15,9,5000,100,4,0.028801,0.024355,0.271673,0.324829
15,10,5000,100,4,0.028524,0.024821,0.272381,0.325727
15,11,5000,100,4,0.029080,0.023715,0.272290,0.325085
15,12,5000,100,4,0.028235,0.024042,0.271791,0.324069
15,13,5000,100,4,0.028997,0.024802,0.272333,0.326132
15,14,5000,100,4,0.029206,0.023255,0.272228,0.324689
15,0,5000,100,400,0.029064,0.035801,0.271336,0.336200
15,1,5000,100,400,0.029341,0.034100,0.271936,0.335377
15,2,5000,100,400,0.030284,0.033745,0.272370,0.336399
15,3,5000,100,400,0.029313,0.033798,0.272269,0.335380
15,4,5000,100,400,0.028847,0.034944,0.271988,0.335778
15,5,5000,100,400,0.030264,0.032894,0.272177,0.335335
15,6,5000,100,400,0.029611,0.032769,0.272567,0.334947
15,7,5000,100,400,0.029752,0.034477,0.271692,0.335921
15,8,5000,100,400,0.029749,0.034668,0.271713,0.336129
15,9,5000,100,400,0.030020,0.033261,0.272031,0.335313
15,10,5000,100,400,0.029459,0.033694,0.271942,0.335094
15,11,5000,100,400,0.029279,0.032484,0.272495,0.334257
15,12,5000,100,400,0.029602,0.032929,0.272352,0.334883
15,13,5000,100,400,0.030543,0.036435,0.272329,0.339306
15,14,5000,100,400,0.030751,0.032603,0.272476,0.335831
15,0,5000,100,4000,0.040205,0.063872,0.271431,0.375508
15,1,5000,100,4000,0.040626,0.056868,0.272490,0.369984
15,2,5000,100,4000,0.041227,0.056377,0.272437,0.370041
15,3,5000,100,4000,0.040243,0.058299,0.271815,0.370357
15,4,5000,100,4000,0.039990,0.059504,0.271899,0.371393
15,5,5000,100,4000,0.041640,0.056559,0.272449,0.370648
15,6,5000,100,4000,0.041293,0.057742,0.272072,0.371107
15,7,5000,100,4000,0.040027,0.061801,0.271961,0.373789
15,8,5000,100,4000,0.039633,0.056468,0.272087,0.368189
15,9,5000,100,4000,0.040712,0.055403,0.272218,0.368332
15,10,5000,100,4000,0.038942,0.056977,0.271909,0.367827
15,11,5000,100,4000,0.040251,0.056598,0.272113,0.368962
15,12,5000,100,4000,0.039880,0.058340,0.272017,0.370237
15,13,5000,100,4000,0.041246,0.062529,0.272615,0.376390
15,14,5000,100,4000,0.040403,0.059221,0.272160,0.371785
15,0,500,100,40000,0.018420,0.045522,0.026642,0.090584
15,1,500,100,40000,0.018910,0.044252,0.027283,0.090446
15,2,500,100,40000,0.019559,0.043236,0.027168,0.089963
15,3,500,100,40000,0.020739,0.043519,0.027247,0.091505
15,4,500,100,40000,0.020952,0.042345,0.027241,0.090539
15,5,500,100,40000,0.019862,0.041758,0.027130,0.088750
15,6,500,100,40000,0.020905,0.042790,0.027260,0.090955
15,7,500,100,40000,0.021357,0.043324,0.027273,0.091954
15,8,500,100,40000,0.019325,0.046789,0.027282,0.093395
15,9,500,100,40000,0.020217,0.043406,0.027132,0.090755
15,10,500,100,40000,0.019461,0.042849,0.027185,0.089496
15,11,500,100,40000,0.021000,0.043576,0.027192,0.091768
15,12,500,100,40000,0.024624,0.043208,0.027314,0.095146
15,13,500,100,40000,0.023735,0.043915,0.027327,0.094977
15,14,500,100,40000,0.024272,0.043421,0.027222,0.094915
15,0,500,100,400000,0.006367,0.583344,0.027229,0.616940
15,1,500,100,400000,0.009544,0.544509,0.027235,0.581288
15,2,500,100,400000,0.006997,0.567022,0.027301,0.601320
15,3,500,100,400000,0.006325,0.536361,0.027242,0.569928
15,4,500,100,400000,0.006054,0.542566,0.027194,0.575814
15,5,500,100,400000,0.006067,0.536946,0.027262,0.570276
15,6,500,100,400000,0.006134,0.558729,0.027287,0.592150
15,7,500,100,400000,0.006056,0.547832,0.027304,0.581192
15,8,500,100,400000,0.007327,0.553864,0.027168,0.588360
15,9,500,100,400000,0.006043,0.527377,0.027219,0.560639
15,10,500,100,400000,0.007599,0.561063,0.027184,0.595846
15,11,500,100,400000,0.005775,0.504727,0.027211,0.537713
15,12,500,100,400000,0.006637,0.548915,0.027220,0.582772
15,13,500,100,400000,0.006382,0.573040,0.027235,0.606657
15,14,500,100,400000,0.006768,0.562635,0.027365,0.596768
15,0,500,100,4000000,0.006502,6.597546,0.033315,6.637363
15,1,500,100,4000000,0.006498,6.630396,0.034662,6.671556
15,2,500,100,4000000,0.006612,6.498003,0.039045,6.543660
15,3,500,100,4000000,0.006816,6.374616,0.039073,6.420505
15,4,500,100,4000000,0.010225,7.229310,0.030784,7.270318
15,5,500,100,4000000,0.006894,7.165113,0.031099,7.203105
15,6,500,100,4000000,0.011496,7.413312,0.028630,7.453438
15,7,500,100,4000000,0.006623,6.886572,0.032250,6.925445
15,8,500,100,4000000,0.006120,7.105305,0.030757,7.142182
15,9,500,100,4000000,0.006474,7.007012,0.034537,7.048024
15,10,500,100,4000000,0.006282,6.999583,0.033879,7.039744
