nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.073497,0.135844,0.008301,0.217642
15,1,5000,100,4,0.077902,0.129407,0.008875,0.216185
15,2,5000,100,4,0.079620,0.136047,0.007886,0.223552
15,3,5000,100,4,0.073524,0.133687,0.007989,0.215200
15,4,5000,100,4,0.072672,0.138225,0.008135,0.219032
15,5,5000,100,4,0.074916,0.132830,0.008916,0.216662
15,6,5000,100,4,0.070276,0.137230,0.008141,0.215647
15,7,5000,100,4,0.071444,0.135936,0.008199,0.215579
15,8,5000,100,4,0.076900,0.132196,0.008257,0.217353
15,9,5000,100,4,0.079182,0.136001,0.008071,0.223254
15,10,5000,100,4,0.074145,0.134314,0.007949,0.216409
15,11,5000,100,4,0.074882,0.133147,0.007954,0.215983
15,12,5000,100,4,0.066588,0.127911,0.008315,0.202813
15,13,5000,100,4,0.067958,0.128450,0.008153,0.204561
15,14,5000,100,4,0.068400,0.129084,0.008276,0.205760
15,0,5000,100,400,0.073035,0.143743,0.009054,0.225832
15,1,5000,100,400,0.077012,0.134912,0.008407,0.220332
15,2,5000,100,400,0.074400,0.139830,0.008534,0.222764
15,3,5000,100,400,0.074431,0.137856,0.008254,0.220540
15,4,5000,100,400,0.075966,0.138954,0.008239,0.223159
15,5,5000,100,400,0.083222,0.144133,0.008722,0.236077
15,6,5000,100,400,0.074392,0.139438,0.008210,0.222041
15,7,5000,100,400,0.075292,0.140801,0.008604,0.224697
15,8,5000,100,400,0.078076,0.138319,0.008675,0.225069
15,9,5000,100,400,0.078961,0.136553,0.008587,0.224101
15,10,5000,100,400,0.073666,0.141466,0.008892,0.224023
15,11,5000,100,400,0.083959,0.140038,0.008321,0.232318
15,12,5000,100,400,0.068634,0.132368,0.008391,0.209392
15,13,5000,100,400,0.068602,0.135040,0.008472,0.212114
15,14,5000,100,400,0.069794,0.139852,0.008126,0.217771
15,0,5000,100,4000,0.101854,0.144481,0.008456,0.254791
15,1,5000,100,4000,0.095333,0.137960,0.007862,0.241155
15,2,5000,100,4000,0.092455,0.142200,0.008107,0.242762
15,3,5000,100,4000,0.097007,0.160508,0.008225,0.265740
15,4,5000,100,4000,0.113662,0.139520,0.008166,0.261348
15,5,5000,100,4000,0.093684,0.141663,0.008180,0.243527
