nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
63,0,5000,100,4,2.150314,1.980069,0.024963,4.155346
63,1,5000,100,4,2.239233,1.956976,0.024639,4.220847
63,2,5000,100,4,2.242081,1.933986,0.025109,4.201175
63,3,5000,100,4,2.265338,1.919461,0.024676,4.209475
63,4,5000,100,4,2.198201,1.985722,0.025361,4.209284
63,5,5000,100,4,2.285179,1.917023,0.025558,4.227760
63,6,5000,100,4,2.322457,1.903008,0.024701,4.250166
63,7,5000,100,4,2.329001,1.891202,0.024727,4.244929
63,8,5000,100,4,2.204740,1.981304,0.025491,4.211536
63,9,5000,100,4,2.295405,1.921555,0.025084,4.242044
63,10,5000,100,4,2.337129,1.873968,0.025144,4.236241
63,11,5000,100,4,2.327483,1.874476,0.025229,4.227188
63,12,5000,100,4,2.236538,1.967381,0.024652,4.228571
63,13,5000,100,4,2.304286,1.927983,0.024441,4.256710
63,14,5000,100,4,2.361620,1.896096,0.025375,4.283091
63,15,5000,100,4,2.357227,1.902235,0.024968,4.284430
63,16,5000,100,4,2.652519,1.782335,0.024287,4.459140
63,17,5000,100,4,2.864177,1.637060,0.024458,4.525694
63,18,5000,100,4,2.839558,1.634548,0.024298,4.498404
63,19,5000,100,4,2.861065,1.624883,0.024395,4.510344
63,20,5000,100,4,2.635306,1.774981,0.027803,4.438089
63,21,5000,100,4,2.816534,1.644692,0.024088,4.485314
63,22,5000,100,4,2.820998,1.644018,0.028039,4.493055
63,23,5000,100,4,2.806114,1.646996,0.024439,4.477550
63,24,5000,100,4,2.510891,1.852673,0.024660,4.388224
63,25,5000,100,4,2.735701,1.692993,0.024325,4.453019
63,26,5000,100,4,2.742941,1.682064,0.024310,4.449315
63,27,5000,100,4,2.744720,1.677630,0.024109,4.446458
63,28,5000,100,4,2.501213,1.860853,0.024410,4.386476
63,29,5000,100,4,2.664302,1.735946,0.024404,4.424651
63,30,5000,100,4,2.688776,1.722525,0.024574,4.435875
63,31,5000,100,4,2.670338,1.725002,0.024424,4.419764
63,32,5000,100,4,2.898868,1.608033,0.024148,4.531050
63,33,5000,100,4,2.865162,1.612511,0.024205,4.501879
63,34,5000,100,4,2.811299,1.682558,0.024142,4.517999
63,35,5000,100,4,2.795921,1.680352,0.024448,4.500721
63,36,5000,100,4,2.981560,1.558300,0.025436,4.565296
63,37,5000,100,4,2.972576,1.557754,0.025198,4.555528
63,38,5000,100,4,2.902424,1.619963,0.024600,4.546987
63,39,5000,100,4,2.906770,1.618727,0.024317,4.549814
63,40,5000,100,4,2.943628,1.602606,0.024417,4.570651
63,41,5000,100,4,2.930464,1.607993,0.025412,4.563869
63,42,5000,100,4,2.911697,1.629383,0.024631,4.565712
63,43,5000,100,4,2.884627,1.635783,0.024564,4.544974
63,44,5000,100,4,2.922498,1.622426,0.024327,4.569251
63,45,5000,100,4,2.903503,1.624127,0.025296,4.552925
63,46,5000,100,4,2.843669,1.674285,0.024675,4.542630
63,47,5000,100,4,2.844480,1.663147,0.024658,4.532284
63,48,5000,100,4,2.957079,1.595731,0.024341,4.577151
63,49,5000,100,4,2.955037,1.598595,0.025262,4.578895
63,50,5000,100,4,2.876835,1.685496,0.025416,4.587747
63,51,5000,100,4,2.893728,1.653106,0.024163,4.570997
63,52,5000,100,4,2.954186,1.587783,0.025178,4.567147
63,53,5000,100,4,2.942905,1.605329,0.024294,4.572528
63,54,5000,100,4,2.867568,1.665719,0.024355,4.557641
63,55,5000,100,4,2.869623,1.663510,0.024220,4.557353
63,56,5000,100,4,2.933733,1.621405,0.025165,4.580302
63,57,5000,100,4,2.882551,1.635623,0.024196,4.542370
63,58,5000,100,4,2.817166,1.705356,0.025243,4.547765
63,59,5000,100,4,2.839271,1.680942,0.024581,4.544794
63,60,5000,100,4,2.170023,1.909836,0.024418,4.104277
63,61,5000,100,4,2.198431,1.941488,0.025142,4.165061
63,62,5000,100,4,2.243167,1.870218,0.024551,4.137936
63,0,5000,100,400,2.212285,1.945453,0.025058,4.182796
63,1,5000,100,400,2.283110,1.920230,0.024966,4.228306
63,2,5000,100,400,2.290670,1.899416,0.025294,4.215380
63,3,5000,100,400,2.308412,1.894238,0.024683,4.227333
63,4,5000,100,400,2.183940,1.971831,0.024659,4.180430
63,5,5000,100,400,2.250916,1.915293,0.025018,4.191226
63,6,5000,100,400,2.302949,1.890146,0.025474,4.218568
63,7,5000,100,400,2.343386,1.843077,0.025296,4.211758
63,8,5000,100,400,2.211231,1.978900,0.024460,4.214592
63,9,5000,100,400,2.263240,1.933531,0.024307,4.221077
63,10,5000,100,400,2.320766,1.902527,0.025142,4.248436
63,11,5000,100,400,2.298432,1.929213,0.024499,4.252143
63,12,5000,100,400,2.190021,1.997634,0.024922,4.212577
63,13,5000,100,400,2.238068,1.982414,0.025031,4.245513
63,14,5000,100,400,2.282935,1.924147,0.024754,4.231835
63,15,5000,100,400,2.315197,1.917146,0.024639,4.256982
63,16,5000,100,400,2.641767,1.787498,0.024338,4.453603
63,17,5000,100,400,2.815119,1.652579,0.024048,4.491746
63,18,5000,100,400,2.833748,1.621107,0.024828,4.479682
63,19,5000,100,400,2.814178,1.672403,0.025022,4.511603
63,20,5000,100,400,2.679320,1.779737,0.024068,4.483126
63,21,5000,100,400,2.851741,1.647603,0.024010,4.523354
63,22,5000,100,400,2.841654,1.646497,0.024348,4.512499
63,23,5000,100,400,2.846432,1.648675,0.024057,4.519164
63,24,5000,100,400,2.542098,1.827401,0.024313,4.393813
63,25,5000,100,400,2.726598,1.695071,0.024171,4.445840
63,26,5000,100,400,2.752828,1.673434,0.024294,4.450556
63,27,5000,100,400,2.751157,1.668712,0.024118,4.443987
63,28,5000,100,400,2.525603,1.833299,0.024786,4.383689
63,29,5000,100,400,2.670158,1.703494,0.025000,4.398653
63,30,5000,100,400,2.704076,1.686075,0.024424,4.414575
63,31,5000,100,400,2.692902,1.695775,0.024297,4.412974
63,32,5000,100,400,2.967873,1.578745,0.024079,4.570697
63,33,5000,100,400,2.927055,1.607403,0.024672,4.559129
63,34,5000,100,400,2.874279,1.656266,0.024386,4.554931
63,35,5000,100,400,2.884161,1.643888,0.024630,4.552680
63,36,5000,100,400,2.983004,1.568834,0.024051,4.575889
63,37,5000,100,400,2.917285,1.611155,0.024099,4.552539
63,38,5000,100,400,2.880888,1.671367,0.024753,4.577008
63,39,5000,100,400,2.867662,1.664023,0.024664,4.556349
63,40,5000,100,400,2.990510,1.566730,0.024128,4.581368
63,41,5000,100,400,2.986069,1.568994,0.024377,4.579440
63,42,5000,100,400,2.908376,1.643581,0.024601,4.576558
63,43,5000,100,400,2.890001,1.637672,0.024430,4.552103
63,44,5000,100,400,2.990105,1.580658,0.024723,4.595486
63,45,5000,100,400,3.002931,1.564275,0.024190,4.591397
63,46,5000,100,400,2.905505,1.655024,0.024803,4.585332
63,47,5000,100,400,2.933897,1.633423,0.024250,4.591571
63,48,5000,100,400,3.039074,1.533816,0.024305,4.597195
63,49,5000,100,400,2.991776,1.552440,0.024265,4.568482
63,50,5000,100,400,2.947369,1.607933,0.024435,4.579736
63,51,5000,100,400,2.917131,1.634995,0.024483,4.576608
63,52,5000,100,400,3.052540,1.525920,0.024481,4.602941
63,53,5000,100,400,2.994498,1.592584,0.024252,4.611333
63,54,5000,100,400,2.945372,1.627068,0.024422,4.596861
63,55,5000,100,400,2.937970,1.626204,0.025064,4.589238
63,56,5000,100,400,3.016374,1.550601,0.024316,4.591291
63,57,5000,100,400,2.981631,1.580511,0.024430,4.586572
63,58,5000,100,400,2.907169,1.670101,0.024498,4.601768
63,59,5000,100,400,2.906267,1.644047,0.025022,4.575336
63,60,5000,100,400,2.031254,1.915979,0.024293,3.971526
63,61,5000,100,400,2.036606,1.905997,0.024501,3.967105
63,62,5000,100,400,2.096077,1.862682,0.024391,3.983150
63,0,5000,100,4000,2.845564,1.688936,0.025779,4.560279
63,1,5000,100,4000,2.833399,1.717805,0.024879,4.576084
