nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
31,0,5000,100,4,0.004100,0.018463,0.271095,0.293658
31,1,5000,100,4,0.004077,0.016506,0.271031,0.291614
31,2,5000,100,4,0.004093,0.016593,0.270954,0.291640
31,3,5000,100,4,0.003926,0.016025,0.271684,0.291635
31,4,5000,100,4,0.004083,0.016784,0.271267,0.292134
31,5,5000,100,4,0.004100,0.015886,0.271499,0.291486
31,6,5000,100,4,0.004093,0.016288,0.271172,0.291552
31,7,5000,100,4,0.003996,0.016451,0.271768,0.292214
31,8,5000,100,4,0.004053,0.016746,0.271161,0.291960
31,9,5000,100,4,0.004109,0.016493,0.271641,0.292243
31,10,5000,100,4,0.004104,0.016731,0.271182,0.292017
31,11,5000,100,4,0.004126,0.016467,0.271083,0.291676
31,12,5000,100,4,0.004003,0.016993,0.271455,0.292451
31,13,5000,100,4,0.004044,0.017070,0.271371,0.292485
31,14,5000,100,4,0.003931,0.016300,0.271689,0.291921
31,15,5000,100,4,0.004038,0.017632,0.271021,0.292691
31,16,5000,100,4,0.004056,0.016455,0.271313,0.291825
31,17,5000,100,4,0.003983,0.016616,0.271307,0.291906
31,18,5000,100,4,0.004046,0.016512,0.271088,0.291645
31,19,5000,100,4,0.004047,0.016040,0.271258,0.291345
31,20,5000,100,4,0.003869,0.015702,0.271625,0.291195
31,21,5000,100,4,0.003925,0.016166,0.271478,0.291569
31,22,5000,100,4,0.003900,0.015434,0.271361,0.290696
31,23,5000,100,4,0.004081,0.015663,0.271194,0.290939
31,24,5000,100,4,0.003939,0.016528,0.272199,0.292667
31,25,5000,100,4,0.004068,0.017603,0.271041,0.292712
31,26,5000,100,4,0.004067,0.016070,0.271277,0.291415
31,27,5000,100,4,0.002540,0.014519,0.271343,0.288402
31,28,5000,100,4,0.002527,0.015000,0.271283,0.288810
31,29,5000,100,4,0.002513,0.015119,0.271234,0.288867
31,30,5000,100,4,0.003931,0.016525,0.271432,0.291889
31,0,5000,100,400,0.003860,0.018393,0.271532,0.293785
31,1,5000,100,400,0.003932,0.016785,0.271667,0.292383
31,2,5000,100,400,0.003927,0.016577,0.271847,0.292351
31,3,5000,100,400,0.003743,0.017512,0.271983,0.293237
31,4,5000,100,400,0.003907,0.017196,0.271954,0.293057
31,5,5000,100,400,0.003864,0.017179,0.271381,0.292425
31,6,5000,100,400,0.003870,0.017411,0.271768,0.293049
31,7,5000,100,400,0.003800,0.016941,0.272090,0.292831
31,8,5000,100,400,0.003925,0.016811,0.271429,0.292166
31,9,5000,100,400,0.003893,0.017581,0.271641,0.293116
31,10,5000,100,400,0.003931,0.017075,0.271302,0.292308
31,11,5000,100,400,0.003896,0.017160,0.271599,0.292655
31,12,5000,100,400,0.003891,0.016964,0.271860,0.292716
31,13,5000,100,400,0.003952,0.017033,0.271828,0.292813
31,14,5000,100,400,0.003771,0.018104,0.271653,0.293527
31,15,5000,100,400,0.003868,0.016815,0.271396,0.292079
31,16,5000,100,400,0.003903,0.016942,0.271687,0.292532
31,17,5000,100,400,0.003859,0.017285,0.272688,0.293832
31,18,5000,100,400,0.003833,0.016579,0.272830,0.293242
31,19,5000,100,400,0.003881,0.016147,0.271352,0.291381
31,20,5000,100,400,0.003794,0.016903,0.271932,0.292630
31,21,5000,100,400,0.003743,0.016649,0.271953,0.292345
31,22,5000,100,400,0.003608,0.016734,0.271858,0.292201
31,23,5000,100,400,0.003909,0.017266,0.271563,0.292738
31,24,5000,100,400,0.003848,0.016606,0.273002,0.293455
31,25,5000,100,400,0.003875,0.016901,0.271580,0.292357
31,26,5000,100,400,0.003908,0.017084,0.271611,0.292602
31,27,5000,100,400,0.002403,0.015504,0.271404,0.289311
31,28,5000,100,400,0.002516,0.015812,0.271675,0.290003
31,29,5000,100,400,0.002438,0.015179,0.271731,0.289348
31,30,5000,100,400,0.003850,0.017442,0.273055,0.294347
31,0,5000,100,4000,0.003960,0.061023,0.272555,0.337538
31,1,5000,100,4000,0.003987,0.059817,0.272824,0.336628
31,2,5000,100,4000,0.003953,0.058799,0.272730,0.335482
31,3,5000,100,4000,0.003911,0.057670,0.272797,0.334378
31,4,5000,100,4000,0.003949,0.060909,0.272395,0.337253
31,5,5000,100,4000,0.003996,0.056905,0.273706,0.334607
31,6,5000,100,4000,0.003981,0.057465,0.272978,0.334424
31,7,5000,100,4000,0.003898,0.057207,0.273561,0.334666
31,8,5000,100,4000,0.003964,0.059407,0.272842,0.336213
31,9,5000,100,4000,0.003967,0.061609,0.272648,0.338225
31,10,5000,100,4000,0.004000,0.058000,0.273107,0.335107
