nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.004249,0.122366,0.005649,0.132264
15,1,5000,100,4,0.004385,0.127550,0.006407,0.138342
15,2,5000,100,4,0.004506,0.125887,0.005337,0.135730
15,3,5000,100,4,0.004426,0.125616,0.005829,0.135871
15,4,5000,100,4,0.004414,0.125375,0.005913,0.135702
15,5,5000,100,4,0.004374,0.124891,0.006471,0.135736
15,6,5000,100,4,0.004393,0.125280,0.006777,0.136450
15,7,5000,100,4,0.004456,0.125252,0.006028,0.135735
15,8,5000,100,4,0.004401,0.124681,0.005580,0.134663
15,9,5000,100,4,0.004365,0.123785,0.006346,0.134496
15,10,5000,100,4,0.004423,0.125166,0.006872,0.136461
15,11,5000,100,4,0.004117,0.122399,0.006252,0.132767
15,12,5000,100,4,0.004213,0.123969,0.006547,0.134729
15,13,5000,100,4,0.004219,0.123023,0.006770,0.134012
15,14,5000,100,4,0.004317,0.125245,0.006180,0.135742
15,0,5000,100,400,0.003807,0.131119,0.006933,0.141859
15,1,5000,100,400,0.003743,0.136447,0.005928,0.146119
15,2,5000,100,400,0.003897,0.134242,0.006418,0.144557
15,3,5000,100,400,0.003814,0.134731,0.006133,0.144679
15,4,5000,100,400,0.003768,0.138549,0.005645,0.147963
15,5,5000,100,400,0.003904,0.134995,0.006363,0.145263
15,6,5000,100,400,0.003866,0.132450,0.007043,0.143358
15,7,5000,100,400,0.003925,0.135135,0.005601,0.144661
15,8,5000,100,400,0.003926,0.134015,0.006378,0.144319
15,9,5000,100,400,0.003869,0.133857,0.006091,0.143818
15,10,5000,100,400,0.003834,0.135056,0.005522,0.144411
15,11,5000,100,400,0.003429,0.136173,0.006685,0.146287
15,12,5000,100,400,0.003543,0.136210,0.006095,0.145848
15,13,5000,100,400,0.003504,0.137042,0.006480,0.147026
15,14,5000,100,400,0.003771,0.133505,0.005582,0.142859
15,0,5000,100,4000,0.003803,0.166130,0.006601,0.176534
15,1,5000,100,4000,0.003757,0.165862,0.005635,0.175253
15,2,5000,100,4000,0.003928,0.165536,0.006051,0.175515
15,3,5000,100,4000,0.003961,0.166319,0.005758,0.176039
15,4,5000,100,4000,0.003922,0.165380,0.005941,0.175243
15,5,5000,100,4000,0.003911,0.165671,0.005880,0.175461
15,6,5000,100,4000,0.003869,0.164211,0.006002,0.174082
15,7,5000,100,4000,0.003896,0.169672,0.006252,0.179821
15,8,5000,100,4000,0.003966,0.164606,0.006116,0.174688
15,9,5000,100,4000,0.003893,0.165573,0.005585,0.175051
15,10,5000,100,4000,0.003888,0.168384,0.005836,0.178108
15,11,5000,100,4000,0.003441,0.167029,0.006326,0.176797
15,12,5000,100,4000,0.003475,0.166662,0.006258,0.176395
15,13,5000,100,4000,0.003547,0.165978,0.006811,0.176336
15,14,5000,100,4000,0.003809,0.163684,0.005864,0.173357
15,0,500,100,40000,0.000349,0.098549,0.001452,0.100351
15,1,500,100,40000,0.000366,0.098902,0.000555,0.099822
15,2,500,100,40000,0.000368,0.098644,0.000619,0.099630
15,3,500,100,40000,0.000376,0.099506,0.001578,0.101461
15,4,500,100,40000,0.000365,0.100452,0.001203,0.102020
15,5,500,100,40000,0.000377,0.098084,0.000879,0.099340
15,6,500,100,40000,0.000379,0.098113,0.001256,0.099748
15,7,500,100,40000,0.000383,0.098298,0.000902,0.099584
15,8,500,100,40000,0.000374,0.098064,0.000998,0.099437
15,9,500,100,40000,0.000379,0.098857,0.000851,0.100087
15,10,500,100,40000,0.000386,0.098783,0.001535,0.100704
15,11,500,100,40000,0.000327,0.097381,0.001689,0.099397
15,12,500,100,40000,0.000368,0.098719,0.000452,0.099539
15,13,500,100,40000,0.000342,0.097572,0.001387,0.099301
15,14,500,100,40000,0.000365,0.098915,0.000303,0.099583
15,0,500,100,400000,0.000361,0.556510,0.000673,0.557544
15,1,500,100,400000,0.000362,0.536947,0.000830,0.538139
15,2,500,100,400000,0.000387,0.503427,0.000848,0.504662
15,3,500,100,400000,0.000373,0.398296,0.001314,0.399983
15,4,500,100,400000,0.000384,0.472285,0.001091,0.473760
15,5,500,100,400000,0.000359,0.412588,0.001550,0.414496
15,6,500,100,400000,0.000383,0.480790,0.001496,0.482670
15,7,500,100,400000,0.000397,0.507512,0.000688,0.508598
15,8,500,100,400000,0.000403,0.386087,0.001421,0.387912
15,9,500,100,400000,0.000397,0.390905,0.001651,0.392953
15,10,500,100,400000,0.000398,0.580156,0.000515,0.581070
15,11,500,100,400000,0.000333,0.533150,0.000836,0.534320
15,12,500,100,400000,0.000316,0.518184,0.000912,0.519412
15,13,500,100,400000,0.000309,0.492982,0.001473,0.494764
15,14,500,100,400000,0.000368,0.502239,0.000426,0.503032
