nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
15,0,5000,100,4,0.004411,0.136161,0.005761,0.146333
15,1,5000,100,4,0.004472,0.136655,0.005861,0.146989
15,2,5000,100,4,0.004494,0.137667,0.005455,0.147616
15,3,5000,100,4,0.004393,0.136098,0.006156,0.146648
15,4,5000,100,4,0.004473,0.138234,0.006057,0.148763
15,5,5000,100,4,0.004431,0.139574,0.005628,0.149632
15,6,5000,100,4,0.004463,0.135672,0.006588,0.146723
15,7,5000,100,4,0.004483,0.135586,0.006465,0.146534
15,8,5000,100,4,0.004433,0.136201,0.006293,0.146927
15,9,5000,100,4,0.004430,0.134140,0.006755,0.145325
15,10,5000,100,4,0.004540,0.134332,0.005873,0.144745
15,11,5000,100,4,0.004199,0.135341,0.006026,0.145566
15,12,5000,100,4,0.004039,0.132504,0.005779,0.142322
15,13,5000,100,4,0.004129,0.135203,0.006279,0.145611
15,14,5000,100,4,0.004439,0.135428,0.006144,0.146012
15,0,5000,100,400,0.003852,0.141069,0.006514,0.151436
15,1,5000,100,400,0.003823,0.141149,0.006010,0.150982
15,2,5000,100,400,0.003894,0.142833,0.005420,0.152146
15,3,5000,100,400,0.003859,0.141663,0.006389,0.151910
15,4,5000,100,400,0.003778,0.144328,0.005717,0.153823
15,5,5000,100,400,0.003884,0.144417,0.005854,0.154156
15,6,5000,100,400,0.003700,0.142204,0.005990,0.151894
15,7,5000,100,400,0.003772,0.138705,0.005453,0.147930
15,8,5000,100,400,0.003836,0.139498,0.006076,0.149409
15,9,5000,100,400,0.003950,0.141998,0.005949,0.151897
15,10,5000,100,400,0.003825,0.141302,0.005442,0.150569
15,11,5000,100,400,0.003489,0.141143,0.006196,0.150828
15,12,5000,100,400,0.003402,0.139111,0.006359,0.148871
15,13,5000,100,400,0.003537,0.142047,0.005908,0.151493
15,14,5000,100,400,0.003848,0.141459,0.006342,0.151648
15,0,5000,100,4000,0.003938,0.159842,0.006662,0.170442
15,1,5000,100,4000,0.003909,0.160042,0.005692,0.169643
15,2,5000,100,4000,0.003996,0.159640,0.005587,0.169222
15,3,5000,100,4000,0.003986,0.158936,0.006075,0.168998
15,4,5000,100,4000,0.003984,0.160064,0.006014,0.170061
15,5,5000,100,4000,0.003892,0.160457,0.006821,0.171170
15,6,5000,100,4000,0.003951,0.159061,0.006211,0.169223
15,7,5000,100,4000,0.003881,0.159841,0.006363,0.170085
15,8,5000,100,4000,0.003924,0.159154,0.006129,0.169207
15,9,5000,100,4000,0.003927,0.159484,0.006130,0.169541
15,10,5000,100,4000,0.003941,0.156797,0.006779,0.167516
15,11,5000,100,4000,0.003605,0.159455,0.006029,0.169090
15,12,5000,100,4000,0.003505,0.154938,0.006525,0.164969
15,13,5000,100,4000,0.003641,0.156446,0.006910,0.166998
15,14,5000,100,4000,0.003951,0.161751,0.006536,0.172237
15,0,500,100,40000,0.000383,0.079789,0.001423,0.081595
15,1,500,100,40000,0.000384,0.080025,0.000729,0.081138
15,2,500,100,40000,0.000372,0.080205,0.000771,0.081348
15,3,500,100,40000,0.000372,0.080111,0.001020,0.081502
15,4,500,100,40000,0.000404,0.081165,0.001452,0.083021
15,5,500,100,40000,0.000379,0.080067,0.001383,0.081828
15,6,500,100,40000,0.000374,0.079911,0.001025,0.081311
15,7,500,100,40000,0.000366,0.081544,0.000491,0.082400
15,8,500,100,40000,0.000379,0.079945,0.000784,0.081108
15,9,500,100,40000,0.000388,0.081512,0.000341,0.082240
15,10,500,100,40000,0.000399,0.080127,0.000666,0.081192
15,11,500,100,40000,0.000341,0.080168,0.001009,0.081518
15,12,500,100,40000,0.000341,0.079789,0.001011,0.081142
15,13,500,100,40000,0.000344,0.080698,0.000586,0.081628
15,14,500,100,40000,0.000375,0.080560,0.001275,0.082210
15,0,500,100,400000,0.000377,0.479274,0.000740,0.480391
15,1,500,100,400000,0.000385,0.490525,0.001642,0.492552
15,2,500,100,400000,0.000390,0.477305,0.001579,0.479275
15,3,500,100,400000,0.000387,0.514894,0.000632,0.515913
15,4,500,100,400000,0.000390,0.530173,0.000978,0.531541
15,5,500,100,400000,0.000385,0.561059,0.000798,0.562242
15,6,500,100,400000,0.000397,0.445495,0.000372,0.446264
15,7,500,100,400000,0.000373,0.576602,0.001077,0.578052
15,8,500,100,400000,0.000388,0.596535,0.000706,0.597630
15,9,500,100,400000,0.000399,0.563219,0.000413,0.564031
15,10,500,100,400000,0.000391,0.589414,0.001564,0.591369
15,11,500,100,400000,0.000279,0.238228,0.001035,0.239542
15,12,500,100,400000,0.000279,0.277638,0.001106,0.279023
15,13,500,100,400000,0.000293,0.318130,0.000607,0.319029
15,14,500,100,400000,0.000383,0.565343,0.001477,0.567203
15,0,500,100,4000000,0.000375,6.089345,0.001170,6.090889
15,1,500,100,4000000,0.000366,5.550512,0.001273,5.552152
15,2,500,100,4000000,0.000376,5.527130,0.000752,5.528258
15,3,500,100,4000000,0.000364,5.991010,0.000812,5.992185
