nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
31,0,5000,100,4,0.281280,0.156079,0.272382,0.709742
31,1,5000,100,4,0.278999,0.157022,0.272066,0.708087
31,2,5000,100,4,0.269630,0.157006,0.278454,0.705089
31,3,5000,100,4,0.268354,0.159492,0.272285,0.700131
31,4,5000,100,4,0.286740,0.146213,0.272243,0.705196
31,5,5000,100,4,0.281162,0.149114,0.272420,0.702696
31,6,5000,100,4,0.271040,0.148828,0.278735,0.698603
31,7,5000,100,4,0.265539,0.156132,0.272351,0.694023
31,8,5000,100,4,0.267495,0.160059,0.272002,0.699556
31,9,5000,100,4,0.271223,0.158111,0.272059,0.701393
31,10,5000,100,4,0.260674,0.156483,0.278756,0.695912
31,11,5000,100,4,0.271103,0.151969,0.272205,0.695277
31,12,5000,100,4,0.275462,0.157501,0.272161,0.705124
31,13,5000,100,4,0.269104,0.156624,0.272136,0.697863
31,14,5000,100,4,0.258463,0.157864,0.279063,0.695390
31,15,5000,100,4,0.257179,0.163208,0.272629,0.693016
31,16,5000,100,4,0.274732,0.156663,0.271941,0.703336
31,17,5000,100,4,0.275720,0.154605,0.271993,0.702318
31,18,5000,100,4,0.270351,0.150257,0.278040,0.698648
31,19,5000,100,4,0.264502,0.157666,0.271927,0.694096
31,20,5000,100,4,0.273632,0.158432,0.271858,0.703922
31,21,5000,100,4,0.277801,0.160084,0.271711,0.709596
31,22,5000,100,4,0.265832,0.155240,0.278612,0.699684
31,23,5000,100,4,0.264490,0.160065,0.271991,0.696546
31,24,5000,100,4,0.269674,0.162882,0.271775,0.704332
31,25,5000,100,4,0.274232,0.158979,0.271645,0.704857
31,26,5000,100,4,0.267413,0.155746,0.278054,0.701213
31,27,5000,100,4,0.263746,0.159834,0.271956,0.695537
31,28,5000,100,4,0.226878,0.161730,0.271912,0.660520
31,29,5000,100,4,0.236389,0.157395,0.271848,0.665633
31,30,5000,100,4,0.257429,0.154200,0.276398,0.688028
31,0,5000,100,400,0.284098,0.167665,0.271821,0.723584
31,1,5000,100,400,0.291314,0.159476,0.273303,0.724093
31,2,5000,100,400,0.281059,0.161047,0.278602,0.720708
31,3,5000,100,400,0.272448,0.169831,0.272565,0.714844
31,4,5000,100,400,0.285704,0.169262,0.272519,0.727484
31,5,5000,100,400,0.284311,0.169638,0.272145,0.726094
31,6,5000,100,400,0.278839,0.166354,0.278411,0.723604
31,7,5000,100,400,0.270575,0.174511,0.272431,0.717517
31,8,5000,100,400,0.285426,0.164822,0.271907,0.722155
31,9,5000,100,400,0.287610,0.158185,0.272324,0.718119
31,10,5000,100,400,0.277382,0.160905,0.278010,0.716296
31,11,5000,100,400,0.278694,0.159333,0.272822,0.710849
31,12,5000,100,400,0.288259,0.165875,0.273196,0.727331
31,13,5000,100,400,0.282583,0.164776,0.272427,0.719786
31,14,5000,100,400,0.272910,0.164024,0.278398,0.715332
31,15,5000,100,400,0.273156,0.166329,0.272790,0.712275
31,16,5000,100,400,0.276878,0.171077,0.272387,0.720342
31,17,5000,100,400,0.284802,0.166239,0.271794,0.722835
31,18,5000,100,400,0.273429,0.162877,0.278274,0.714580
31,19,5000,100,400,0.269704,0.171031,0.272017,0.712752
31,20,5000,100,400,0.263499,0.176842,0.271021,0.711362
31,21,5000,100,400,0.272150,0.170447,0.272436,0.715032
31,22,5000,100,400,0.261440,0.168987,0.278489,0.708916
31,23,5000,100,400,0.259653,0.174928,0.272158,0.706739
31,24,5000,100,400,0.276998,0.166139,0.273413,0.716550
31,25,5000,100,400,0.277497,0.168103,0.272490,0.718091
31,26,5000,100,400,0.272511,0.162699,0.279734,0.714943
31,27,5000,100,400,0.266761,0.169564,0.272250,0.708575
31,28,5000,100,400,0.239427,0.164372,0.272137,0.675936
31,29,5000,100,400,0.233312,0.166696,0.271985,0.671993
31,30,5000,100,400,0.259264,0.162829,0.276270,0.698363
31,0,5000,100,4000,0.303385,0.167929,0.272238,0.743551
31,1,5000,100,4000,0.299519,0.168148,0.272128,0.739795
31,2,5000,100,4000,0.293873,0.164351,0.278562,0.736786
31,3,5000,100,4000,0.293049,0.168964,0.272160,0.734172
31,4,5000,100,4000,0.302714,0.163300,0.271866,0.737880
31,5,5000,100,4000,0.293136,0.171226,0.272172,0.736533
31,6,5000,100,4000,0.286582,0.166571,0.278424,0.731578
31,7,5000,100,4000,0.282115,0.175305,0.272504,0.729924
31,8,5000,100,4000,0.292028,0.173795,0.271912,0.737735
31,9,5000,100,4000,0.297995,0.168696,0.271654,0.738345
31,10,5000,100,4000,0.290569,0.168134,0.278525,0.737229
31,11,5000,100,4000,0.290181,0.167850,0.272669,0.730701
31,12,5000,100,4000,0.304533,0.164103,0.272855,0.741490
31,13,5000,100,4000,0.302409,0.166811,0.272201,0.741421
31,14,5000,100,4000,0.292048,0.164254,0.278857,0.735159
31,15,5000,100,4000,0.290233,0.170183,0.272511,0.732926
31,16,5000,100,4000,0.303062,0.165684,0.271760,0.740506
31,17,5000,100,4000,0.307416,0.162688,0.272148,0.742252
31,18,5000,100,4000,0.301679,0.156882,0.278295,0.736857
31,19,5000,100,4000,0.295985,0.162098,0.272281,0.730364
31,20,5000,100,4000,0.299928,0.167246,0.272455,0.739629
31,21,5000,100,4000,0.306918,0.165069,0.272251,0.744237
31,22,5000,100,4000,0.299113,0.159839,0.278276,0.737229
31,23,5000,100,4000,0.294473,0.165435,0.272009,0.731917
31,24,5000,100,4000,0.306794,0.165319,0.272222,0.744335
31,25,5000,100,4000,0.299060,0.169552,0.272091,0.740702
31,26,5000,100,4000,0.298782,0.163006,0.278213,0.740001
31,27,5000,100,4000,0.288569,0.171897,0.272215,0.732681
31,28,5000,100,4000,0.252818,0.172165,0.272183,0.697165
